lat,lon,ta_avg,td_avg,hm_avg,ASR,DSR,RSR,Tnwb,Tg,WBGT
36.096644,128.933572,12.1,6.3,72.0,367.92313,423.27893,171.35573,9.124139367548644,12.511474853754043,10.099192528034859
36.101245,128.93378,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.105846,128.933987,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.110447,128.934195,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.115049,128.934403,12.2,6.4,72.0,365.48077,421.62695,172.55388,9.217900468432866,12.61067111492157,10.19466455088732
36.11965,128.934611,12.3,6.5,72.0,365.48077,421.62695,172.55388,9.311661535822719,12.71067111492157,10.290297298060217
36.124251,128.934819,12.1,6.3,72.0,365.48077,421.62695,172.55388,9.124139367548644,12.51067111492157,10.099031780268366
36.128852,128.935027,11.8,6.2,72.0,365.48077,421.62695,172.55388,8.84285586273089,12.21067111492157,9.812133326895937
36.133454,128.935235,12.2,6.2,70.0,371.41547,428.22116,166.12308,9.01380261256393,12.613870066404342,10.05243584207562
36.138055,128.935443,12.5,6.2,69.0,371.41547,428.22116,166.12308,9.190521929073453,12.913870066404343,10.266139363632284
36.142657,128.935651,11.9,6.2,72.0,371.41547,428.22116,166.12308,8.936617064818112,12.313870066404343,9.908405958653546
36.147258,128.93586,11.7,6.1,73.0,371.41547,428.22116,166.12308,8.849896518235534,12.113870066404342,9.787701576045743
36.15186,128.936068,11.7,6.2,73.0,371.41547,428.22116,166.12308,8.849896518235534,12.113870066404342,9.787701576045743
36.156461,128.936276,12.2,6.2,70.0,371.41547,428.22116,166.12308,9.01380261256393,12.613870066404342,10.05243584207562
36.161063,128.936484,12.4,6.2,69.0,371.41547,428.22116,166.12308,9.097670465505878,12.813870066404343,10.171143339134984
36.165665,128.936692,12.5,6.1,68.0,371.41547,428.22116,166.12308,9.087884290506112,12.913870066404343,10.194293016635147
36.170267,128.936901,12.6,6.0,68.0,372.10193,431.56158,162.79807,9.180423554561534,13.015481209754943,10.289392730144062
36.174868,128.937109,12.2,5.7,68.0,372.10193,431.56158,162.79807,8.810266267802275,12.615481209754943,9.910282629412581
36.17947,128.937317,11.8,5.1,67.0,372.10193,431.56158,162.79807,8.33980183484206,12.215481209754945,9.460957526340431
35.834309,128.92742,13.0,6.6,68.0,356.80774,414.5077,187.22308,9.55058023034803,13.40718924999237,10.666844011242095
35.838907,128.927626,12.9,6.6,69.0,350.6808,404.51532,195.35191,9.561927415355768,13.302251303195954,10.64379945138823
35.843505,128.927833,12.7,6.6,70.0,350.6808,404.51532,195.35191,9.479597910951776,13.102251303195953,10.526168798305433
35.848103,128.928039,12.8,7.1,73.0,350.6808,404.51532,195.35191,9.884508379504572,13.202251303195954,10.839606126292392
35.852701,128.928246,13.2,7.4,73.0,350.6808,404.51532,195.35191,10.260729916976516,13.602251303195953,11.22296120252275
35.857299,128.928453,13.2,7.4,73.0,364.67303,422.075,176.33075,10.260729916976516,13.610889267921447,11.22468879546785
35.861897,128.928659,13.4,7.5,72.0,364.67303,422.075,176.33075,10.343031100127646,13.810889267921448,11.342299623673641
35.866496,128.928866,13.5,7.5,72.0,364.67303,422.075,176.33075,10.436791774710892,13.910889267921448,11.437932095881914
35.871094,128.929073,13.2,7.4,73.0,364.67303,422.075,176.33075,10.260729916976516,13.610889267921447,11.22468879546785
35.875692,128.92928,12.7,6.8,72.0,364.67303,422.075,176.33075,9.686705472810658,13.110889267921447,10.67287168455175
35.880291,128.929487,12.6,6.6,70.0,364.67303,422.075,176.33075,9.386438922489788,13.010889267921447,10.43268509932714
35.884889,128.929694,12.6,6.6,70.0,364.67303,422.075,176.33075,9.386438922489788,13.010889267921447,10.43268509932714
35.889487,128.9299,12.6,6.7,71.0,365.3903,422.07697,172.92499,9.489627128756807,13.010890221595764,10.504917034448917
35.894086,128.930107,12.7,7.0,73.0,365.3903,422.07697,172.92499,9.790452916272924,13.110890221595763,10.7454950857102
35.898685,128.930314,13.2,7.3,73.0,365.3903,422.07697,172.92499,10.260729916976516,13.610890221595763,11.224688986202713
35.903283,128.930521,13.6,7.5,71.0,365.3903,422.07697,172.92499,10.424246948326394,14.010890221595764,11.459150908147627
35.907882,128.930728,13.8,7.5,70.0,367.2442,424.91156,170.53848,10.504344478781872,14.21226762533188,11.575494660213687
35.912481,128.930935,13.8,7.4,69.0,367.2442,424.91156,170.53848,10.39758764315291,14.21226762533188,11.500764875273413
35.91708,128.931142,13.8,7.3,69.0,367.2442,424.91156,170.53848,10.39758764315291,14.21226762533188,11.500764875273413
35.921678,128.931349,13.9,7.1,67.0,367.2442,424.91156,170.53848,10.276470222254797,14.312267625331879,11.445982680644734
35.926277,128.931557,14.0,7.1,67.0,367.2442,424.91156,170.53848,10.368692100497388,14.412267625331879,11.540537995414548
35.930876,128.931764,14.0,7.1,67.0,355.99994,416.49042,176.25966,10.368692100497388,14.408161908388138,11.5397168520258
35.935475,128.931971,14.0,7.1,67.0,355.99994,416.49042,176.25966,10.368692100497388,14.408161908388138,11.5397168520258
35.940074,128.932178,14.0,7.1,67.0,355.99994,416.49042,176.25966,10.368692100497388,14.408161908388138,11.5397168520258
35.944674,128.932385,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.949273,128.932593,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.953872,128.9328,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.958471,128.933007,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.963071,128.933215,13.9,7.1,67.0,336.40002,393.53464,201.5577,10.276470222254797,14.296754145622254,11.44287998470281
35.96767,128.933422,13.9,7.1,68.0,336.40002,393.53464,201.5577,10.383430563357615,14.296754145622254,11.517752223474782
35.972269,128.933629,13.8,7.2,68.0,336.40002,393.53464,201.5577,10.290891784847206,14.196754145622254,11.422975078517496
35.976869,128.933837,13.8,7.6,71.0,336.40002,393.53464,201.5577,10.611170512188151,14.196754145622254,11.647170187656156
35.981469,128.934044,13.6,7.6,71.0,336.40002,393.53464,201.5577,10.424246948326394,13.996754145622253,11.456323692952925
35.986068,128.934252,13.6,7.6,71.0,346.12305,404.74606,190.70769,10.424246948326394,14.002366012334823,11.45744606629544
35.990668,128.934459,13.5,7.5,72.0,346.12305,404.74606,190.70769,10.436791774710892,13.902366012334824,11.436227444764588
35.995268,128.934667,13.4,7.4,72.0,346.12305,404.74606,190.70769,10.343031100127646,13.802366012334824,11.340594972556318
35.999867,128.934875,13.5,7.5,72.0,346.12305,404.74606,190.70769,10.436791774710892,13.902366012334824,11.436227444764588
36.004467,128.935082,13.5,7.5,72.0,363.82123,420.55383,176.02882,10.436791774710892,13.910148203372955,11.437783882972214
36.009067,128.93529,13.5,7.5,72.0,363.82123,420.55383,176.02882,10.436791774710892,13.910148203372955,11.437783882972214
36.013667,128.935498,13.6,7.5,72.0,363.82123,420.55383,176.02882,10.530552417304198,14.010148203372955,11.53341633278753
36.018267,128.935705,13.6,7.5,71.0,363.82123,420.55383,176.02882,10.424246948326394,14.010148203372955,11.459002504503065
36.022867,128.935913,13.5,7.5,72.0,363.82123,420.55383,176.02882,10.436791774710892,13.910148203372955,11.437783882972214
36.027467,128.936121,13.3,7.4,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.032067,128.936329,13.3,7.3,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.036668,128.936536,13.3,7.4,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.041268,128.936744,13.2,7.3,72.0,368.44232,425.40198,171.80771,10.155509654540847,13.612505477666854,11.151357853711964
36.045868,128.936952,13.1,7.2,72.0,368.44232,425.40198,171.80771,10.061748883310734,13.512505477666855,11.055725313850886
36.050469,128.93716,12.9,7.0,72.0,368.44232,425.40198,171.80771,9.87422724340667,13.312505477666855,10.86446016591804
36.055069,128.937368,12.8,7.0,72.0,368.44232,425.40198,171.80771,9.780466374502943,13.212505477666856,10.76882755768543
36.05967,128.937576,12.8,7.0,72.0,359.91345,414.1981,181.95963,9.780466374502943,13.207037109136582,10.767733883979378
36.06427,128.937784,12.7,6.9,72.0,359.91345,414.1981,181.95963,9.686705472810658,13.10703710913658,10.672101252794777
36.068871,128.937992,12.5,6.7,72.0,359.91345,414.1981,181.95963,9.499183570594882,12.907037109136581,10.480835921243735
36.073471,128.9382,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.078072,128.938408,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.082673,128.938616,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.087274,128.938824,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.091875,128.939033,12.2,6.5,72.0,367.92313,423.27893,171.35573,9.217900468432866,12.611474853754043,10.194825298653814
36.096475,128.939241,12.1,6.4,72.0,367.92313,423.27893,171.35573,9.124139367548644,12.511474853754043,10.099192528034859
36.101076,128.939449,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.105677,128.939657,11.9,6.2,72.0,367.92313,423.27893,171.35573,8.936617064818112,12.311474853754044,9.907926916123486
36.110279,128.939866,11.9,6.2,72.0,367.92313,423.27893,171.35573,8.936617064818112,12.311474853754044,9.907926916123486
36.11488,128.940074,12.1,6.3,72.0,365.48077,421.62695,172.55388,9.124139367548644,12.51067111492157,10.099031780268366
36.119481,128.940282,12.1,6.4,72.0,365.48077,421.62695,172.55388,9.124139367548644,12.51067111492157,10.099031780268366
36.124082,128.940491,11.9,6.2,72.0,365.48077,421.62695,172.55388,8.936617064818112,12.31067111492157,9.907766168356991
36.128683,128.940699,11.7,6.2,72.0,365.48077,421.62695,172.55388,8.749094626667464,12.11067111492157,9.716500461651538
36.133285,128.940908,12.3,6.2,70.0,371.41547,428.22116,166.12308,9.106961743716624,12.713870066404343,10.147647233882505
36.137886,128.941116,12.1,6.2,71.0,371.41547,428.22116,166.12308,9.022315943238963,12.513870066404342,10.028395173548144
36.142488,128.941325,11.7,6.2,72.0,371.41547,428.22116,166.12308,8.749094626667464,12.113870066404342,9.717140251948093
36.147089,128.941533,11.7,6.2,73.0,371.41547,428.22116,166.12308,8.849896518235534,12.113870066404342,9.787701576045743
36.151691,128.941742,12.4,6.2,69.0,371.41547,428.22116,166.12308,9.097670465505878,12.813870066404343,10.171143339134984
36.156292,128.94195,12.5,6.0,68.0,371.41547,428.22116,166.12308,9.087884290506112,12.913870066404343,10.194293016635147
36.160894,128.942159,12.5,6.0,68.0,371.41547,428.22116,166.12308,9.087884290506112,12.913870066404343,10.194293016635147
36.165496,128.942368,12.6,6.0,68.0,372.10193,431.56158,162.79807,9.180423554561534,13.015481209754943,10.289392730144062
36.170097,128.942576,12.2,5.7,68.0,372.10193,431.56158,162.79807,8.810266267802275,12.615481209754943,9.910282629412581
36.174699,128.942785,11.8,5.0,67.0,372.10193,431.56158,162.79807,8.33980183484206,12.215481209754945,9.460957526340431
35.834141,128.933066,13.0,6.6,68.0,350.6808,404.51532,195.35191,9.55058023034803,13.402251303195953,10.665856421882811
35.838739,128.933273,12.9,6.6,69.0,350.6808,404.51532,195.35191,9.561927415355768,13.302251303195954,10.64379945138823
35.843337,128.93348,12.7,6.6,70.0,350.6808,404.51532,195.35191,9.479597910951776,13.102251303195953,10.526168798305433
35.847935,128.933687,12.8,7.0,72.0,350.6808,404.51532,195.35191,9.780466374502943,13.202251303195954,10.766776722791253
35.852533,128.933894,13.0,7.3,73.0,364.67303,422.075,176.33075,10.072619211111425,13.410889267921448,11.033011301362286
35.857131,128.934101,12.9,7.3,73.0,364.67303,422.075,176.33075,9.978563811080601,13.310889267921448,10.93717252134071
35.861729,128.934308,13.2,7.4,73.0,364.67303,422.075,176.33075,10.260729916976516,13.610889267921447,11.22468879546785
35.866327,128.934515,13.5,7.5,72.0,364.67303,422.075,176.33075,10.436791774710892,13.910889267921448,11.437932095881914
35.870925,128.934723,13.3,7.4,72.0,364.67303,422.075,176.33075,10.24927039344197,13.710889267921448,11.246667128993668
35.875524,128.93493,12.8,7.1,73.0,364.67303,422.075,176.33075,9.884508379504572,13.210889267921448,10.84133371923749
35.880122,128.935137,12.6,6.7,71.0,364.67303,422.075,176.33075,9.489627128756807,13.010889267921447,10.504916843714055
35.88472,128.935344,12.6,6.5,70.0,364.67303,422.075,176.33075,9.386438922489788,13.010889267921447,10.43268509932714
35.889319,128.935552,12.6,6.5,70.0,365.3903,422.07697,172.92499,9.386438922489788,13.010890221595764,10.432685290062004
35.893917,128.935759,12.5,6.5,70.0,365.3903,422.07697,172.92499,9.293279898549464,12.910890221595764,10.337473973303778
35.898516,128.935966,12.6,6.8,72.0,365.3903,422.07697,172.92499,9.592944538213573,13.010890221595764,10.577239221068654
35.903115,128.936174,13.1,7.3,73.0,365.3903,422.07697,172.92499,10.166674579706934,13.510890221595764,11.128850250114006
35.907713,128.936381,13.7,7.5,71.0,367.2442,424.91156,170.53848,10.517708746709674,14.112267625331878,11.554849647763149
35.912312,128.936588,13.8,7.5,70.0,367.2442,424.91156,170.53848,10.504344478781872,14.21226762533188,11.575494660213687
35.916911,128.936796,13.8,7.4,69.0,367.2442,424.91156,170.53848,10.39758764315291,14.21226762533188,11.500764875273413
35.92151,128.937003,13.8,7.3,68.0,367.2442,424.91156,170.53848,10.290891784847206,14.21226762533188,11.42607777445942
35.926109,128.937211,13.9,7.2,68.0,355.99994,416.49042,176.25966,10.383430563357615,14.308161908388138,11.520033776027958
35.930708,128.937418,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.935307,128.937626,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.939906,128.937834,13.9,7.1,67.0,355.99994,416.49042,176.25966,10.276470222254797,14.308161908388138,11.445161537255986
35.944505,128.938041,13.8,7.2,68.0,355.99994,416.49042,176.25966,10.290891784847206,14.208161908388139,11.425256631070672
35.949104,128.938249,13.8,7.2,68.0,355.99994,416.49042,176.25966,10.290891784847206,14.208161908388139,11.425256631070672
35.953703,128.938457,13.8,7.2,68.0,355.99994,416.49042,176.25966,10.290891784847206,14.208161908388139,11.425256631070672
35.958303,128.938664,13.9,7.2,68.0,355.99994,416.49042,176.25966,10.383430563357615,14.308161908388138,11.520033776027958
35.962902,128.938872,13.9,7.1,68.0,336.40002,393.53464,201.5577,10.383430563357615,14.296754145622254,11.517752223474782
35.967501,128.93908,13.9,7.1,67.0,336.40002,393.53464,201.5577,10.276470222254797,14.296754145622254,11.44287998470281
35.972101,128.939288,13.8,7.2,68.0,336.40002,393.53464,201.5577,10.290891784847206,14.196754145622254,11.422975078517496
35.9767,128.939496,13.8,7.4,69.0,336.40002,393.53464,201.5577,10.39758764315291,14.196754145622254,11.497662179331488
35.9813,128.939703,13.7,7.7,71.0,346.12305,404.74606,190.70769,10.517708746709674,14.102366012334823,11.552869325163737
35.985899,128.939911,13.6,7.6,72.0,346.12305,404.74606,190.70769,10.530552417304198,14.002366012334823,11.531859894579902
35.990499,128.940119,13.4,7.4,72.0,346.12305,404.74606,190.70769,10.343031100127646,13.802366012334824,11.340594972556318
35.995099,128.940327,13.3,7.3,72.0,346.12305,404.74606,190.70769,10.24927039344197,13.702366012334824,11.244962477876344
35.999699,128.940535,13.3,7.3,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.004298,128.940743,13.3,7.3,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.008898,128.940951,13.2,7.3,72.0,363.82123,420.55383,176.02882,10.155509654540847,13.610148203372955,11.150886398853183
36.013498,128.941159,13.3,7.3,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.018098,128.941368,13.3,7.4,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.022698,128.941576,13.3,7.4,72.0,363.82123,420.55383,176.02882,10.24927039344197,13.710148203372956,11.24651891608397
36.027298,128.941784,13.1,7.2,72.0,363.82123,420.55383,176.02882,10.061748883310734,13.510148203372955,11.055253858992105
36.031898,128.941992,12.9,7.1,72.0,363.82123,420.55383,176.02882,9.87422724340667,13.310148203372956,10.86398871105926
36.036499,128.9422,12.9,7.1,72.0,368.44232,425.40198,171.80771,9.87422724340667,13.312505477666855,10.86446016591804
36.041099,128.942409,13.0,7.2,72.0,368.44232,425.40198,171.80771,9.967988079637548,13.412505477666855,10.960092751279655
36.045699,128.942617,13.2,7.3,72.0,368.44232,425.40198,171.80771,10.155509654540847,13.612505477666854,11.151357853711964
36.0503,128.942825,13.1,7.2,72.0,368.44232,425.40198,171.80771,10.061748883310734,13.512505477666855,11.055725313850886
36.0549,128.943033,12.9,7.1,72.0,359.91345,414.1981,181.95963,9.87422724340667,13.307037109136582,10.863366492211984
36.059501,128.943242,12.8,7.0,72.0,359.91345,414.1981,181.95963,9.780466374502943,13.207037109136582,10.767733883979378
36.064101,128.94345,12.7,6.9,72.0,359.91345,414.1981,181.95963,9.686705472810658,13.10703710913658,10.672101252794777
36.068702,128.943659,12.5,6.7,72.0,359.91345,414.1981,181.95963,9.499183570594882,12.907037109136581,10.480835921243735
36.073302,128.943867,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.077903,128.944076,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.082504,128.944284,12.2,6.4,72.0,367.92313,423.27893,171.35573,9.217900468432866,12.611474853754043,10.194825298653814
36.087105,128.944493,12.1,6.4,72.0,367.92313,423.27893,171.35573,9.124139367548644,12.511474853754043,10.099192528034859
36.091705,128.944701,12.2,6.4,72.0,367.92313,423.27893,171.35573,9.217900468432866,12.611474853754043,10.194825298653814
36.096306,128.94491,12.2,6.4,72.0,367.92313,423.27893,171.35573,9.217900468432866,12.611474853754043,10.194825298653814
36.100907,128.945119,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.105508,128.945327,11.9,6.2,72.0,367.92313,423.27893,171.35573,8.936617064818112,12.311474853754044,9.907926916123486
36.110109,128.945536,11.9,6.2,72.0,365.48077,421.62695,172.55388,8.936617064818112,12.31067111492157,9.907766168356991
36.11471,128.945745,11.9,6.2,72.0,365.48077,421.62695,172.55388,8.936617064818112,12.31067111492157,9.907766168356991
36.119312,128.945953,11.9,6.2,72.0,365.48077,421.62695,172.55388,8.936617064818112,12.31067111492157,9.907766168356991
36.123913,128.946162,11.8,6.2,72.0,365.48077,421.62695,172.55388,8.84285586273089,12.21067111492157,9.812133326895937
36.128514,128.946371,11.7,6.2,72.0,371.41547,428.22116,166.12308,8.749094626667464,12.113870066404342,9.717140251948093
36.133115,128.94658,11.7,6.2,72.0,371.41547,428.22116,166.12308,8.749094626667464,12.113870066404342,9.717140251948093
36.137717,128.946789,11.7,6.2,72.0,371.41547,428.22116,166.12308,8.749094626667464,12.113870066404342,9.717140251948093
36.142318,128.946998,11.8,6.2,72.0,371.41547,428.22116,166.12308,8.84285586273089,12.213870066404343,9.812773117192492
36.14692,128.947207,11.8,6.2,72.0,371.41547,428.22116,166.12308,8.84285586273089,12.213870066404343,9.812773117192492
36.151521,128.947416,12.5,6.0,68.0,371.41547,428.22116,166.12308,9.087884290506112,12.913870066404343,10.194293016635147
36.156123,128.947625,11.8,5.1,67.0,371.41547,428.22116,166.12308,8.33980183484206,12.213870066404343,9.460635297670311
36.160725,128.947834,11.9,5.2,67.0,371.41547,428.22116,166.12308,8.432024536508024,12.313870066404343,9.555191188836485
36.165326,128.948043,12.1,5.6,68.0,372.10193,431.56158,162.79807,8.717726849575554,12.515481209754943,9.815505036653875
36.169928,128.948252,11.7,5.0,67.0,372.10193,431.56158,162.79807,8.247579092314798,12.115481209754943,9.366401606571346
35.833972,128.938712,13.0,6.6,68.0,350.75385,405.93848,190.3192,9.55058023034803,13.402958273887634,10.665997816021148
35.83857,128.93892,12.9,6.6,69.0,350.6808,404.51532,195.35191,9.561927415355768,13.302251303195954,10.64379945138823
35.843168,128.939127,12.7,6.6,70.0,352.63074,410.0731,187.35191,9.479597910951776,13.10500521659851,10.526719580985944
35.847766,128.939334,12.8,7.0,72.0,352.63074,410.0731,187.35191,9.780466374502943,13.205005216598511,10.767327505471762
35.852364,128.939542,12.9,7.2,73.0,364.67303,422.075,176.33075,9.978563811080601,13.310889267921448,10.93717252134071
35.856962,128.939749,12.9,7.2,73.0,364.67303,422.075,176.33075,9.978563811080601,13.310889267921448,10.93717252134071
35.86156,128.939957,13.1,7.4,73.0,364.69427,421.05,177.60194,10.166674579706934,13.510390049219131,11.12875021563868
35.866158,128.940164,13.5,7.5,72.0,364.69427,421.05,177.60194,10.436791774710892,13.910390049219131,11.43783225214145
35.870757,128.940372,13.3,7.5,72.0,364.69427,421.05,177.60194,10.24927039344197,13.710390049219132,11.246567285253205
35.875355,128.94058,12.9,7.3,73.0,364.67303,422.075,176.33075,9.978563811080601,13.310889267921448,10.93717252134071
35.879953,128.940787,12.7,6.9,72.0,364.67303,422.075,176.33075,9.686705472810658,13.110889267921447,10.67287168455175
35.884552,128.940995,12.6,6.6,70.0,364.69427,421.05,177.60194,9.386438922489788,13.010390049219131,10.432585255586677
35.88915,128.941203,12.7,6.5,70.0,365.3903,422.07697,172.92499,9.479597910951776,13.110890221595763,10.527896581985395
35.893749,128.94141,12.7,6.5,69.0,365.3903,422.07697,172.92499,9.376224745542011,13.110890221595763,10.45553536619856
35.898347,128.941618,12.5,6.5,70.0,365.3903,422.07697,172.92499,9.293279898549464,12.910890221595764,10.337473973303778
35.902946,128.941826,12.7,6.9,72.0,368.49042,425.89618,171.88461,9.686705472810658,13.112745058536529,10.673242842674766
35.907544,128.942034,13.4,7.5,72.0,368.49042,425.89618,171.88461,10.343031100127646,13.81274505853653,11.342670781796658
35.912143,128.942241,13.7,7.6,71.0,367.2442,424.91156,170.53848,10.517708746709674,14.112267625331878,11.554849647763149
35.916742,128.942449,13.8,7.5,70.0,367.2442,424.91156,170.53848,10.504344478781872,14.21226762533188,11.575494660213687
35.921341,128.942657,13.8,7.4,69.0,371.90955,429.69232,166.32114,10.39758764315291,14.214580404758454,11.501227431158728
35.92594,128.942865,13.8,7.3,69.0,355.99994,416.49042,176.25966,10.39758764315291,14.208161908388139,11.499943731884665
35.930539,128.943073,13.8,7.2,68.0,355.99994,416.49042,176.25966,10.290891784847206,14.208161908388139,11.425256631070672
35.935138,128.943281,13.9,7.1,68.0,355.99994,416.49042,176.25966,10.383430563357615,14.308161908388138,11.520033776027958
35.939737,128.943489,13.9,7.1,67.0,362.1134,420.98645,172.99615,10.276470222254797,14.310359054803849,11.445600966539129
35.944336,128.943697,13.8,7.2,68.0,362.1134,420.98645,172.99615,10.290891784847206,14.210359054803849,11.425696060353815
35.948935,128.943905,13.8,7.4,70.0,355.99994,416.49042,176.25966,10.504344478781872,14.208161908388139,11.574673516824939
35.953534,128.944113,13.8,7.4,69.0,355.99994,416.49042,176.25966,10.39758764315291,14.208161908388139,11.499943731884665
35.958133,128.944321,13.8,7.3,69.0,362.1134,420.98645,172.99615,10.39758764315291,14.210359054803849,11.500383161167807
35.962733,128.94453,13.8,7.2,68.0,362.1134,420.98645,172.99615,10.290891784847206,14.210359054803849,11.425696060353815
35.967332,128.944738,13.9,7.1,68.0,336.40002,393.53464,201.5577,10.383430563357615,14.296754145622254,11.517752223474782
35.971932,128.944946,13.9,7.2,68.0,359.4827,418.75955,174.60382,10.383430563357615,14.309272313117981,11.520255856973927
35.976531,128.945154,13.8,7.2,69.0,359.4827,418.75955,174.60382,10.39758764315291,14.209272313117982,11.500165812830634
35.981131,128.945363,13.7,7.5,70.0,359.4827,418.75955,174.60382,10.411185872233803,14.10927231311798,11.47968457318726
35.98573,128.945571,13.7,7.7,71.0,346.12305,404.74606,190.70769,10.517708746709674,14.102366012334823,11.552869325163737
35.99033,128.945779,13.5,7.5,72.0,346.12305,404.74606,190.70769,10.436791774710892,13.902366012334824,11.436227444764588
35.99493,128.945988,13.3,7.4,72.0,344.43845,406.2615,184.18459,10.24927039344197,13.703118580579758,11.24511299152533
35.999529,128.946196,13.2,7.3,72.0,344.43845,406.2615,184.18459,10.155509654540847,13.603118580579757,11.149480474294544
36.004129,128.946404,13.2,7.3,72.0,363.82123,420.55383,176.02882,10.155509654540847,13.610148203372955,11.150886398853183
36.008729,128.946613,13.1,7.2,72.0,363.82123,420.55383,176.02882,10.061748883310734,13.510148203372955,11.055253858992105
36.013329,128.946821,13.0,7.2,72.0,351.5096,411.32303,183.44615,9.967988079637548,13.405622005462646,10.958716056838814
36.017929,128.94703,13.1,7.2,72.0,363.82123,420.55383,176.02882,10.061748883310734,13.510148203372955,11.055253858992105
36.022529,128.947238,13.1,7.2,72.0,363.82123,420.55383,176.02882,10.061748883310734,13.510148203372955,11.055253858992105
36.027129,128.947447,12.9,7.1,72.0,363.82123,420.55383,176.02882,9.87422724340667,13.310148203372956,10.86398871105926
36.031729,128.947656,12.8,7.0,72.0,351.5096,411.32303,183.44615,9.780466374502943,13.205622005462647,10.76745086324459
36.036329,128.947864,12.7,6.9,72.0,351.5096,411.32303,183.44615,9.686705472810658,13.105622005462646,10.671818232059989
36.04093,128.948073,12.8,6.9,72.0,368.44232,425.40198,171.80771,9.780466374502943,13.212505477666856,10.76882755768543
36.04553,128.948281,13.0,7.1,72.0,368.42496,426.69223,171.88849,9.967988079637548,13.41313061118126,10.960217777982535
36.05013,128.94849,13.1,7.2,72.0,368.42496,426.69223,171.88849,10.061748883310734,13.513130611181259,11.055850340553766
36.054731,128.948699,12.9,7.1,72.0,368.42496,426.69223,171.88849,9.87422724340667,13.31313061118126,10.864585192620922
36.059331,128.948908,12.7,6.9,72.0,359.91345,414.1981,181.95963,9.686705472810658,13.10703710913658,10.672101252794777
36.063932,128.949117,12.6,6.8,72.0,365.95392,422.1885,175.82115,9.592944538213573,13.010944521427154,10.577250081034931
36.068532,128.949325,12.4,6.6,72.0,365.95392,422.1885,175.82115,9.405422569837233,12.810944521427155,10.385984703171493
36.073133,128.949534,12.3,6.5,72.0,367.92313,423.27893,171.35573,9.311661535822719,12.711474853754044,10.290458045826712
36.077734,128.949743,12.2,6.4,72.0,367.92313,423.27893,171.35573,9.217900468432866,12.611474853754043,10.194825298653814
36.082334,128.949952,12.1,6.4,72.0,369.5807,425.75766,169.58458,9.124139367548644,12.51267791390419,10.099433140064889
36.086935,128.950161,12.1,6.3,72.0,369.5807,425.75766,169.58458,9.124139367548644,12.51267791390419,10.099433140064889
36.091536,128.95037,12.1,6.3,72.0,367.92313,423.27893,171.35573,9.124139367548644,12.511474853754043,10.099192528034859
36.096137,128.950579,12.1,6.3,72.0,367.92313,423.27893,171.35573,9.124139367548644,12.511474853754043,10.099192528034859
36.100738,128.950788,12.0,6.3,72.0,367.92313,423.27893,171.35573,9.030378233050449,12.411474853754044,10.003559733886124
36.105339,128.950997,11.9,6.2,72.0,369.5807,425.75766,169.58458,8.936617064818112,12.31267791390419,9.908167528153516
36.10994,128.951206,11.8,6.2,72.0,369.5807,425.75766,169.58458,8.84285586273089,12.21267791390419,9.81253468669246
