category,name,adress,lat,lon
미용실,네일샵 손발,"경기도 구리시 이문안로83번길 16-21, 1층 (수택동)",37.592887877547,127.141959285175
미용실,네일블룸,"경기도 구리시 장자대로86번길 46 (수택동, 금호2차 202호)",37.5867431027679,127.138786947493
미용실,다알리아,"경기도 구리시 건원대로 3, 103호 (인창동, 흥화브라운)",37.6014147142983,127.140644542177
미용실,네일더하기,"경기도 구리시 동구릉로 114 (인창동, 현대@상가 103호)",37.6093027395134,127.137162425132
미용실,바이에이치(by.h),"경기도 구리시 안골로63번길 38, 클래시아구리오피스텔 2층 208호 (수택동)",37.5989937056388,127.138705859353
미용실,뷰티.채,"경기도 구리시 검배로 5 (수택동, 2층(좌측 1호))",37.6006211026022,127.141940457948
미용실,미즈네일,"경기도 구리시 건원대로76번길 34, 삼보아파트단지내상가 상가동 121호 (인창동)",37.6074068823846,127.141208267231
미용실,채리샵 투,"경기도 구리시 경춘로 239, 2층  204-2호 (인창동, 두진에코맥스)",37.6016140068815,127.141629340209
미용실,네일쁘띠,"경기도 구리시 이문안로 51, 2층 5호 (교문동, 한성아파트)",37.5925948889832,127.13660285995
미용실,네일돔,"경기도 구리시 경춘북로 252, C동 242호 (갈매동, 갈매역아이파크)",37.6338125904837,127.118322701737
미용실,연네일,"경기도 구리시 이문안로 53, 1층 제5호 (교문동, 한성상가동)",37.5925000583704,127.137418957082
미용실,네일그림,"경기도 구리시 검배로60번길 36, 1층 일부호 (수택동)",37.5954986302572,127.14386000661
미용실,최언니 네일,"경기도 구리시 안골로85번길 23, 1층 (수택동)",37.5985114163008,127.140373306379
미용실,뷰티플러스,"경기도 구리시 갈매순환로 15, 마운틴프라자 1층 103호 (갈매동)",37.6257129683968,127.112457036841
미용실,아름다운,"경기도 구리시 갈매중앙로55번길 104, 1층 (갈매동)",37.6309438170797,127.116182907049
미용실,네일마루,"경기도 구리시 갈매중앙로 70, 1층 131호 (갈매동, 이룸넘버원리치안)",37.6305360744058,127.117141360602
미용실,수네일,"경기도 구리시 검배로29번길 21, 1층 (수택동)",37.599624449425,127.143338665763
미용실,아이디,"경기도 구리시 체육관로 162-7, 1층 (수택동)",37.5991108657316,127.136748734199
미용실,코코메로네일,"경기도 구리시 갈매중앙로55번길 10, 1층 (갈매동)",37.629826825109,127.115489443945
미용실,다온헤어앤네일,"경기도 구리시 갈매순환로204번길 15-10, 1층 (갈매동)",37.6380492573672,127.121983522344
미용실,네일라벨르(Nail La belle),"경기도 구리시 경춘북로 252, 841동 1층 165호 (갈매동, 갈매역아이파크)",37.6338125904837,127.118322701737
미용실,또 네일,"경기도 구리시 검배로29번길 6, 토토부동산 1층 (수택동)",37.5988994333597,127.143181344705
미용실,소벨,"경기도 구리시 경춘북로 252, 841동 2층 C259호 (갈매동, 갈매역아이파크)",37.6338125904837,127.118322701737
미용실,809#,"경기도 구리시 장자대로37번길 24, 교문아파트 상가 1층 109호 (교문동)",37.5888470383625,127.134796770265
미용실,핑크네일,"경기도 구리시 체육관로 45, 1층 101호 (교문동, 구리우성한양아파트)",37.5885136735369,127.137373811253
미용실,표블리네일pyovely nail,"경기도 구리시 갈매순환로204번길 43-4, 1층 왼쪽호 (갈매동)",37.6384631072244,127.123343448205
미용실,생각나네일,"경기도 구리시 안골로19번길 30, 1층 (교문동)",37.5985947128117,127.132862006999
미용실,프롬제이,"경기도 구리시 원수택로52번길 8, 1층 (수택동)",37.5960904288782,127.141901844278
미용실,혜요 네일,"경기도 구리시 경춘로 239, 리맥스빌딩 108호 (인창동)",37.6016140068815,127.141629340209
미용실,심쿵네일,"경기도 구리시 갈매순환로 17, 109호 (갈매동)",37.6255555826843,127.112722893304
미용실,바르나현,"경기도 구리시 갈매순환로204번길 8-3, 1층 102호 (갈매동)",37.6374150703493,127.121793618583
미용실,르미네일,"경기도 구리시 건원대로34번길 17, 금영빌딩 1층 106호 (인창동)",37.6047501372271,127.141206868988
미용실,엘리네일,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 2층 205호 (인창동)",37.6048239320715,127.141579707759
미용실,에이치앤씨 네일살롱,"경기도 구리시 체육관로74번길 45, CLOUDTOWER 2층 (수택동)",37.5913674068385,127.140568905603
미용실,O.AH NAIL,"경기도 구리시 경춘로 214-1, 2층 (수택동)",37.6002498617378,127.139168856168
미용실,오예네일,"경기도 구리시 원수택로 15, 1층 좌측호 (수택동)",37.5937410627957,127.139128766151
미용실,바이주야(byzuya),"경기도 구리시 건원대로34번길 25, 신아월드코아 102호 (인창동)",37.6045813769871,127.1417371153
미용실,네일 너에게,"경기도 구리시 체육관로 157, 1층 (교문동)",37.598771268738,127.136215210569
미용실,듀네일,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 1층 121호 (인창동)",37.6048239320715,127.141579707759
미용실,뷰티라운지,"경기도 구리시 검배로13번길 11, 1층 (수택동)",37.6002966542984,127.142540019762
미용실,네일혜윰,"경기도 구리시 산마루로 5, 332호 (갈매동)",37.6323202948799,127.115497494323
미용실,샤네일,"경기도 구리시 갈매중앙로 70, 이룸넘버원리치안 1층 140호 (갈매동)",37.6305360744058,127.117141360602
미용실,네일호디에(nail hodie),"경기도 구리시 안골로103번길 29, 1층 (수택동)",37.5988615983265,127.141757744802
미용실,진즈네일(Jinz Nail),"경기도 구리시 이문안로139번길 34, 101호 (수택동)",37.5927156111481,127.14717952551
미용실,네일도오늘처럼,"경기도 구리시 이문안로99번길 10-20, 1층 (수택동)",37.5922445105013,127.143572594942
미용실,영네일,"경기도 구리시 검배로93번길 16-4, 1층 (수택동)",37.5954083044816,127.149052846007
미용실,네일 원하다,"경기도 구리시 건원대로34번길 9, 세신리빙프라자 306호 (인창동)",37.6043780007565,127.140853173541
미용실,피치네일,"경기도 구리시 장자대로86번길 18, 204호 (수택동)",37.5867476896729,127.13978646786
미용실,나드리 네일,"경기도 구리시 장자대로 36, 금호아파트 상가동 207호 (교문동)",37.5867454720845,127.134324586629
미용실,윈썸네일,"경기도 구리시 장자대로37번길 55, 106호 (교문동, 덕현아파트)",37.5911505081095,127.134169116191
미용실,네일의 기쁨,"경기도 구리시 안골로20번길 62, 1층 (교문동)",37.5946109362338,127.133939125678
미용실,네일비비오,"경기도 구리시 이문안로5번길 14, 1층 (교문동)",37.5925125452253,127.131923618389
미용실,네일하다,"경기도 구리시 검배로83번길 8, 1층 일부호 (수택동)",37.5957153107175,127.147732128276
미용실,"피어날, 네일","경기도 구리시 갈매중앙로55번길 28, 102호 (갈매동)",37.6302076642743,127.114572978482
미용실,네일또와,"경기도 구리시 건원대로99번길 112, 203호 (인창동, 동문굿모닝힐)",37.6051427029757,127.138542193918
미용실,레푸스,"경기도 구리시 건원대로34번길 25, 신아월드코아 405호 (인창동)",37.6045813769871,127.1417371153
미용실,로즈프랑,"경기도 구리시 체육관로 50, 105호 (수택동)",37.5890337126408,127.138157258853
미용실,운주네일,"경기도 구리시 검배로84번길 36, 1층 일부호 (수택동)",37.5938272307299,127.146328629693
미용실,오브네일,"경기도 구리시 이문안로99번길 22-5, 강학빌딩 1층 (수택동)",37.5928953982632,127.142820300029
미용실,ISFJ NAIL,"경기도 구리시 갈매중앙로 16, B101호 (갈매동, 구리갈매푸르지오)",37.6268638829314,127.114986760668
미용실,쏘넬,"경기도 구리시 갈매순환로 1, 101호 (갈매동)",37.6262000858058,127.111174416042
미용실,홍`s네일,"경기도 구리시 이문안로 143, 1층 (수택동)",37.5911965930913,127.147425634339
미용실,하이틴네일,"경기도 구리시 원수택로64번길 33, 1층 2-9호 (수택동)",37.5964677495565,127.14392267974
미용실,네일은 오늘해,"경기도 구리시 응달말로52번길 41, 1층 일부(1/3)호 (인창동)",37.6041734670221,127.136334230563
미용실,네일위드(nail with),"경기도 구리시 원수택로64번길 33, 유탑트윈팰리스 1층 1-3호 (수택동)",37.5964677495565,127.14392267974
미용실,블링블링,"경기도 구리시 경춘로 239, 리맥스빌딩 1층 105호 (인창동)",37.6016140068815,127.141629340209
미용실,글로리어스뷰티,"경기도 구리시 갈매순환로 1, 112호 (갈매동)",37.6262000858058,127.111174416042
미용실,진네일,"경기도 구리시 경춘로 239, 리맥스빌딩 201호 (인창동)",37.6016140068815,127.141629340209
미용실,엔네일,"경기도 구리시 장자대로86번길 38, 201호일부호 (수택동)",37.586643091577,127.139170466035
미용실,마이엔네일,"경기도 구리시 원수택로12번길 11-28, 2층 (수택동)",37.5944634233917,127.140543250515
미용실,루나네일,"경기도 구리시 체육관로 72, 204호 (수택동)",37.5909045786152,127.13811723797
미용실,포쉬네일구리갈매,"경기도 구리시 갈매순환로166번길 45, 구리갈매 아너시티 1층 178호 (갈매동)",37.6347039369487,127.123335648168
미용실,네일콤마,"경기도 구리시 원수택로 56, 1층 일부호 (수택동)",37.5966591487763,127.141964637715
미용실,네일공주,"경기도 구리시 동구릉로53번길 4, 제1층 102호 (인창동)",37.6053803794935,127.133623329717
미용실,네일해,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 103호 (인창동)",37.6048239320715,127.141579707759
미용실,네일온나,"경기도 구리시 응달말로 51, 성림상가연립 1층 102호 (인창동)",37.6047083503968,127.134400140462
미용실,퀸즈네일,"경기도 구리시 건원대로 42, 삼원골드프라자 3층 317호 (인창동)",37.6048289049432,127.140358223808
미용실,"희,네일","경기도 구리시 경춘로242번길 30, 202호 (수택동)",37.6004333927837,127.143532728054
미용실,네일더 빛나,"경기도 구리시 건원대로 75, 승인빌딩 1층 101호 (인창동)",37.6076972491774,127.138643083234
미용실,바를레,"경기도 구리시 갈매순환로 7, 에이스프라자 1층 111호 (갈매동)",37.6259722391108,127.111733227486
미용실,올어바웃네일,"경기도 구리시 검배로9번길 8, 지하1층 (수택동)",37.6003990285261,127.14229799188
미용실,살롱드BMGS래쉬네일 별내갈매점,"경기도 구리시 갈매순환로204번길 7-22, SMJHouse 1층 (갈매동)",37.6381859845932,127.121587993608
미용실,퓨어네일,"경기도 구리시 안골로63번길 38, 클래시아 구리 오피스텔 206호 (수택동)",37.5989937056388,127.138705859353
미용실,문결네일,"경기도 구리시 원수택로64번길 33, 1층 4-8-2호 (수택동, 유탑 트윈팰리스)",37.5964677495565,127.14392267974
미용실,스르네일,"경기도 구리시 검배로13번길 17, 1층 (수택동)",37.6004318269846,127.142669146331
미용실,엠버네일,"경기도 구리시 검배로 14, 2층 일부호 (수택동)",37.5997564433431,127.141848109774
미용실,눈누네일,"경기도 구리시 건원대로 42, 삼원골드프라자 1층 108호 (인창동)",37.6048289049432,127.140358223808
미용실,으니네일,"경기도 구리시 검배로15번길 28, 1층 (수택동)",37.5991656753652,127.14355271412
미용실,윤 스킨케어,"경기도 구리시 원수택로52번길 12-42, 1층 좌측호 (수택동)",37.5955249236454,127.141337318329
미용실,염색머리방,"경기도 구리시 응달말로40번길 13, 1층 1호 (인창동, 삼호삼호아파트상가)",37.6036344721391,127.135885358041
미용실,퀸즈뷰티,"경기도 구리시 체육관로 173, 지하1층 (교문동)",37.6000607419339,127.135845225611
미용실,손끝향기,"경기도 구리시 이문안로 87, 1층 (수택동)",37.5921501175538,127.141231860575
미용실,뽐샵,"경기도 구리시 이문안로155번길 43, 1층 우측호 (수택동)",37.5928290109925,127.149359083673
미용실,얼짱몸짱구리인창점,"경기도 구리시 경춘로 229, 3층 301호 (인창동, 쌍용플래티넘 )",37.6011421671406,127.140718202912
미용실,코코뷰티,"경기도 구리시 경춘로 239, 3층 (인창동, 두진에코맥스(319~324호))",37.6016140068815,127.141629340209
미용실,네일하니,"경기도 구리시 건원대로34번길 19, 세신훼미리타운 315호 (인창동)",37.6045083103427,127.141358503339
미용실,보미래쉬,"경기도 구리시 동구릉로 82, 306호 (인창동)",37.607444652956,127.134480829417
미용실,네일 피어나,"경기도 구리시 건원대로34번길 9, 202호 (인창동)",37.6043780007565,127.140853173541
미용실,인네일,"경기도 구리시 건원대로34번길 9, 세신리빙프라자 3층 303호 (인창동)",37.6043780007565,127.140853173541
미용실,오늘 도트,"경기도 구리시 이문안로 31, 1층 24,25호 (교문동)",37.5923090473201,127.134841738617
미용실,구리 솜뷰티,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 7층 718일부호 (인창동)",37.6048239320715,127.141579707759
미용실,일라네일,"경기도 구리시 건원대로 36, 화성골드프라자 1층 111호 (인창동)",37.6044311428955,127.140488843483
미용실,또렷,"경기도 구리시 원수택로64번길 33, 유탑트윈팰리스 1층 4-8-1호 (수택동)",37.5964677495565,127.14392267974
미용실,비비드 뷰티,"경기도 구리시 건원대로 36, 1층 110호 (인창동)",37.6044311428955,127.140488843483
미용실,로지뷰티샵,"경기도 구리시 응달말로52번길 62, 트윈빌 101호 (인창동)",37.6034286931662,127.136970445924
미용실,트윈트윈,"경기도 구리시 검배로 36, 현주Ifriend빌딩 504호 (수택동)",37.5979926540254,127.143051422034
미용실,래쉬바이에이치(LASH BY H),"경기도 구리시 안골로63번길 38, 클래시아구리오피스텔 2층 208호 (수택동)",37.5989937056388,127.138705859353
미용실,래쉬바이미,"경기도 구리시 산마루로 5, 대방디엠시티 상가 2층 220호 (갈매동)",37.6323202948799,127.115497494323
미용실,오늘뷰티끄,"경기도 구리시 갈매중앙로 70, 1층 134호 (갈매동)",37.6305360744058,127.117141360602
미용실,아리따움 구리돌다리점,"경기도 구리시 경춘로 212, 1층 (수택동)",37.600244720246,127.138867851761
미용실,솜눈썹,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 7층 718호 (인창동)",37.6048239320715,127.141579707759
미용실,구리속눈썹 제이윤뷰티,"경기도 구리시 건원대로34번길 9, 세신리빙프라자 310, 311호 (인창동)",37.6043780007565,127.140853173541
미용실,마이제니뷰티,"경기도 구리시 검배로 5, 우진빌딩 2층 (수택동)",37.6006211026022,127.141940457948
미용실,지나뷰티,"경기도 구리시 경춘로276번길 21, 상가동 201호 (수택동, 구리역 한양수자인 리버시티)",37.6022224167656,127.146451294355
미용실,더로아뷰티,"경기도 구리시 벌말로 170, 1층 103호 (토평동)",37.5915526070615,127.150116405311
미용실,눈썹명가 눈썹&속눈썹 펌,"경기도 구리시 건원대로 42, 삼원골드프라자 203,204호 (인창동)",37.6048289049432,127.140358223808
미용실,글로리어스 뷰티,"경기도 구리시 갈매순환로 1, 마들타워 1층 112호 (갈매동)",37.6262000858058,127.111174416042
미용실,니드쥬,"경기도 구리시 아차산로432번길 8, 1층 일부(샵인샵)호 (교문동)",37.5933870800287,127.131813743148
미용실,더예쁠,"경기도 구리시 건원대로34번길 19, 세신훼미리타운 8층 803호 (인창동)",37.6045083103427,127.141358503339
미용실,룩 마이 래쉬,"경기도 구리시 건원대로34번길 19, 세신훼미리타운 3층 307호 (인창동)",37.6045083103427,127.141358503339
미용실,더설렘,"경기도 구리시 원수택로52번길 43, 1층 (수택동)",37.5952209047454,127.143522942062
미용실,고은브로우,"경기도 구리시 건원대로34번길 19, 세신훼미리타운 319호 (인창동)",37.6045083103427,127.141358503339
미용실,서슬,"경기도 구리시 건원대로 3, 흥화브라운오피스텔 (인창동)",37.6014147142983,127.140644542177
미용실,컷엔컬 헤어,"경기도 구리시 체육관로161번길 13, 1층 (교문동, 왼쪽)",37.5988823671521,127.135505291125
미용실,중앙헤어라인,"경기도 구리시 체육관로153번길 10, 1층 (교문동)",37.5983942354102,127.135797240108
미용실,뉴스타미용실,"경기도 구리시 안골로20번길 16, 1층 상가2호 (교문동)",37.5964732880055,127.132979736519
미용실,굿윌미용실,"경기도 구리시 체육관로172번길 54, 3층 (수택동)",37.5997134879929,127.139180992959
미용실,다니헤어 구리수택점,"경기도 구리시 경춘로276번길 21, 103호 (수택동, 구리역 한양수자인 리버시티)",37.6022224167656,127.146451294355
미용실,101 MAN's HAIR,"경기도 구리시 산마루로 14, 101호 (갈매동)",37.6314378445289,127.115798948613
미용실,제이하 뷰티 연구소(J. HA BEAUTY LAB),"경기도 구리시 벌말로147번길 43, 1층 (토평동)",37.5898819007795,127.146674734572
미용실,핑크라인,"경기도 구리시 검배로 14, 2층 (수택동, 일부)",37.5997564433431,127.141848109774
미용실,오늘도 네일도 예쁘다,"경기도 구리시 이문안로129번길 41, 지층 03호 (수택동)",37.593195799836,127.145905157155
미용실,꼼예 네일,"경기도 구리시 건원대로34번길 9, 세신리빙프라자 506호 (인창동)",37.6043780007565,127.140853173541
미용실,봄뷰티,"경기도 구리시 건원대로34번길 27, 세신인창종합상가 2층 214호 (인창동)",37.6048239320715,127.141579707759
미용실,바이유어네일,"경기도 구리시 아차산로432번길 22, 1층 101(우측)호 (교문동)",37.5934475355867,127.132618920787
미용실,리봄뷰티,"경기도 구리시 이문안로136번길 6-3, 1층 (토평동)",37.5907584415033,127.146120964499
미용실,네일술사,"경기도 구리시 원수택로52번길 12-8, 102호 (수택동)",37.5958801041323,127.141704756591
미용실,래쉬나래,"경기도 구리시 갈매순환로166번길 45, 구리갈매 아너시티 1층 136호 (갈매동)",37.6347039369487,127.123335648168
미용실,네일엔,"경기도 구리시 갈매중앙로 70, 107호 (갈매동)",37.6305360744058,127.117141360602
미용실,서주,"경기도 구리시 검배로94번길 11-32, 1층 서쪽끝일부호 (수택동)",37.5938829270441,127.148981411769
미용실,네일더빛이나,"경기도 구리시 벌말로147번길 58-1, 1층 우측호 (토평동)",37.5899586497866,127.14566865017
미용실,HEEA,"경기도 구리시 체육관로171번길 12, 1층 102호 (교문동)",37.6000800166077,127.135223228669
미용실,금란헤어샵,"경기도 구리시 검배로29번길 4, 1층 (수택동)",37.598784689771,127.143146247248
미용실,M블루밍,"경기도 구리시 건원대로 36, 화성골드프라자 115호 (인창동)",37.6044311428955,127.140488843483
미용실,초이스헤어#,"경기도 구리시 검배로72번길 11-12, 1층 (수택동)",37.595225632287,127.146204546447
미용실,어반그라운드헤어 구리갈매점,"경기도 구리시 갈매중앙로 89-10, 송원빌딩 3층 302호 (갈매동)",37.6330013266779,127.116984130727
미용실,어나더헤어(another hair),"경기도 구리시 이문안로5번길 9, 1층 (교문동)",37.5923191778533,127.131694667514
미용실,차헤어샵(Cha Hair#),"경기도 구리시 이문안로129번길 11, 1층 (수택동)",37.591929322592,127.145721971962
미용실,이승희쁘띠헤어,"경기도 구리시 원수택로52번길 14, 동행교회 102호 (수택동)",37.5959584825594,127.142085939637
미용실,ssam hair(쌤헤어),경기도 구리시 원수택로25번길 17 (수택동),37.5945739738677,127.138562908759
미용실,플랜에이치,"경기도 구리시 경춘로 198, 2층 (수택동)",37.6003105561837,127.137273085123
미용실,살롱메이,"경기도 구리시 갈매중앙로 87, 메이저타워 202호 일부호 (갈매동)",37.6323130800285,127.117421483224
미용실,소담헤어,"경기도 구리시 동구릉로 109-6, 1층 (인창동)",37.60959528581,127.135685660586
미용실,살롱드에이(Salon de A),"경기도 구리시 체육관로 47, 상가동 112호 (교문동)",37.5887877930257,127.137573475608
미용실,헤어리더,경기도 구리시 건원대로99번길 109 (인창동),37.6055581375562,127.139088259059
미용실,한끗차이,"경기도 구리시 산마루로 19, 진영트윈타워 B동 103호 (갈매동)",37.6317428443126,127.116697009815
미용실,보보살롱(BoBo Salon),"경기도 구리시 체육관로80번길 46, 광희빌딩 202호 (수택동)",37.5916014539493,127.140594482422
미용실,제이빈,"경기도 구리시 벌말로147번길 34-17, 102호 (토평동)",37.5903472147494,127.146423266771
미용실,모노아이,"경기도 구리시 건원대로34번길 19, 세신훼미리타운 418호 (인창동)",37.6045083103427,127.141358503339
미용실,오브더데이(OF THE DAY),"경기도 구리시 체육관로172번길 50-6, 1층 101호 (수택동)",37.5995423187789,127.138858959177
미용실,아치울헤어,"경기도 구리시 아치울길3번길 1-1, 105호 (아천동)",37.5734693674129,127.121577561606
미용실,살롱드네쥬,"경기도 구리시 산마루로 5, A동 333호 (갈매동)",37.6323202948799,127.115497494323
미용실,비로소헤어 1호점,"경기도 구리시 건원대로 57, 부광빌딩 2층 (인창동)",37.6061957226854,127.139202809606
미용실,모리셔스,"경기도 구리시 아차산로432번길 3, 1층 (교문동)",37.593610397881,127.131605452214
미용실,더데이지,"경기도 구리시 원수택로64번길 33, 1층 4-1호 (수택동)",37.5964677495565,127.14392267974
미용실,네일블리,"경기도 구리시 체육관로 73, 하나아파트상가동 2층 205호 (교문동)",37.5911436739108,127.137678357873
미용실,제니스튜디오,"경기도 구리시 경춘로 253, 다우스퀘어 204호 (인창동)",37.602229227834,127.143028051934
미용실,라누보헤어 구리갈매점,"경기도 구리시 경춘북로 252, 841동 A210호 (갈매동, 갈매역아이파크)",37.6338125904837,127.118322701737
미용실,차분헤어,"경기도 구리시 갈매순환로204번길 20, 102호 (갈매동)",37.6375915752664,127.122227270678
미용실,미오름헤어,"경기도 구리시 산마루로 14, 2층 203호 (갈매동)",37.6314378445289,127.115798948613
미용실,벨헤어(Belle Hair),"경기도 구리시 갈매순환로166번길 46, 금강펜테리움 IX타워 지식산업센터 M동 1층 138호 (갈매동)",37.6355646412893,127.125223654016
미용실,브리에헤어(Briller Hair),"경기도 구리시 경춘로 253, 다우스퀘어 1층 111호 (인창동)",37.602229227834,127.143028051934
미용실,섬세히,"경기도 구리시 체육관로 162, 온누리약국 2층 (수택동)",37.599024842285,127.136419050543
미용실,SM뷰티,"경기도 구리시 경춘로 239, 두진에코맥스 604호 (인창동)",37.6016140068815,127.141629340209
미용실,미뷰티샵,"경기도 구리시 경춘로 249, 동원플에이스테이션 405호 (인창동)",37.6020865535864,127.142695181507
미용실,이에스 뷰티샵,"경기도 구리시 체육관로 140, 2층 205호 (교문동)",37.5971253872648,127.137107570136
미용실,아이프롬제이(EYE FROM-J),"경기도 구리시 갈매중앙로 89-10, 2층 207호 (갈매동)",37.6330013266779,127.116984130727
미용실,소담뷰티,"경기도 구리시 검배로48번길 18, 1층 가-4호 (수택동)",37.5967832343338,127.143439204155
미용실,라온뷰티,"경기도 구리시 이문안로129번길 9, 1층 (수택동)",37.5917572505772,127.145707935841
의료시설,아카시아신경외과의원,"경기도 구리시 이문안로 140 (토평동, 아카시아신경외과)",37.59090319,127.1469155
의료시설,현정의원,"경기도 구리시 건원대로 56, 202호 (인창동, 삼보아파트상가)",37.60780538,127.1404935
의료시설,최준호비뇨기과의원,경기도 구리시 경춘로 188 (수택동),37.60032356,127.1363552
의료시설,한외과의원,"경기도 구리시 체육관로 168, 1,2층 (수택동, 한외과)",37.59959336,127.136307
의료시설,신정형외과의원,경기도 구리시 검배로 102 (수택동),37.59446952,127.1491623
의료시설,하종섭피부과의원,"경기도 구리시 검배로6번길 3, 2층 (수택동, 백조빌딩)",37.60021661,127.141464
의료시설,정재숙산부인과의원,"경기도 구리시 경춘로 253, 6층 (인창동)",37.60222827,127.1430264
의료시설,성재소아청소년과의원,"경기도 구리시 경춘로 223, 303호 (인창동)",37.60089213,127.1401878
의료시설,솔이비인후과의원,경기도 구리시 경춘로 226 (수택동),37.6004985,127.1405774
의료시설,이규백비뇨기과의원,"경기도 구리시 경춘로 239, 501호 (인창동, 리맥스빌딩)",37.60161443,127.1416291
의료시설,성모안과의원,"경기도 구리시 경춘로 239, 리맥스빌딩 506~510호,504-1호,513호 (인창동)",37.60161443,127.1416291
의료시설,조태훈피부과의원,"경기도 구리시 경춘로 226, 영강빌딩 (수택동)",37.6004985,127.1405774
의료시설,박수만이비인후과의원,"경기도 구리시 경춘로 220, 2층 (수택동, 명진빌딩)",37.60033213,127.1400017
의료시설,서울이안과의원,"경기도 구리시 경춘로 229, 402호 (인창동, 쌍용센스타워플리티넘)",37.60111215,127.1407063
의료시설,조셉의원,"경기도 구리시 경춘로 229, 401호 (인창동, 쌍용타워)",37.60111215,127.1407063
의료시설,이명철성형외과의원,경기도 구리시 경춘로 239 (인창동),37.60161443,127.1416291
의료시설,석비뇨기과의원,"경기도 구리시 경춘로 223, 301호 (인창동, 명동빌딩)",37.60089213,127.1401878
의료시설,문가정의원,"경기도 구리시 장자대로37번길 55, 202호 (교문동, 덕현아파트상가)",37.59115296,127.1341737
의료시설,에스알세란의원,"경기도 구리시 이문안로 80, 2층 (수택동)",37.59198143,127.1402789
의료시설,김철호마취과의원,경기도 구리시 검배로 3 (수택동),37.60075925,127.1417409
의료시설,연세내과의원,경기도 구리시 검배로 23 (수택동),37.59910009,127.1428131
의료시설,이형무이비인후과의원,"경기도 구리시 이문안로 70, 302호 (수택동, 동진타워)",37.59215231,127.1389973
의료시설,의료법인운양의료재단장스365의원,경기도 구리시 체육관로74번길 80 (수택동),37.59125981,127.1426538
의료시설,이명희산부인과의원,"경기도 구리시 건원대로34번길 27, 505호 (인창동, 세신인창종합상가)",37.60482181,127.141581
의료시설,윤내과의원,경기도 구리시 이문안로 82 (수택동),37.59191182,127.1406194
의료시설,박항이비인후과의원,"경기도 구리시 건원대로 92, 304호 (인창동, 상업13지구신아월드코아)",37.61053047,127.1397939
의료시설,준의원,"경기도 구리시 건원대로34번길 25, 303호 (인창동, 신아월드코아)",37.6045797,127.1417424
의료시설,나눔정신과의원,"경기도 구리시 경춘로 239, 5층 505호 (인창동, 리맥스빌딩)",37.60161443,127.1416291
의료시설,피앤제이성형외과의원,경기도 구리시 경춘로 188 (수택동),37.60032356,127.1363552
의료시설,구리황베스트내과의원,"경기도 구리시 건원대로 79, 우진빌딩5층,6층(일부) 5층 (인창동)",37.60805282,127.1385879
의료시설,송정산부인과의원,경기도 구리시 검배로 21-1 (수택동),37.5992078,127.1427552
의료시설,알파정형외과의원,"경기도 구리시 건원대로 83, 2층 (인창동, 현산빌딩)",37.60827732,127.1384833
의료시설,백외과의원,"경기도 구리시 경춘로 253, 304,306호 (인창동)",37.60222827,127.1430264
의료시설,삼성정형외과의원,"경기도 구리시 이문안로 95, 2층 (수택동, 해원빌딩)",37.59205831,127.1421804
의료시설,프라임비뇨기과의원,"경기도 구리시 경춘로 253, 602호 (인창동, 다우스퀘어)",37.60222827,127.1430264
의료시설,이정신과의원,경기도 구리시 경춘로 224 (수택동),37.60040643,127.1403067
의료시설,이선영소아청소년과의원,"경기도 구리시 장자대로 74, 403호, 404호 (수택동, 새롬프라자8차)",37.58718588,127.1387714
의료시설,민정식엠엔엠소아청소년과의원,"경기도 구리시 장자대로 72, 3층 304호 (수택동, 미림프라자)",37.58726466,127.1384534
의료시설,미몽피부과의원,"경기도 구리시 장자대로 74, 502호 (수택동, 새롬프라자 8차)",37.58718588,127.1387714
의료시설,다솜내과의원,경기도 구리시 경춘로 170 (교문동),37.60029848,127.1341585
의료시설,구리성심신경외과의원,"경기도 구리시 이문안로 128, 9차 3층 (토평동, 새롬프라자)",37.59111879,127.1455768
의료시설,두리이비인후과의원,"경기도 구리시 경춘로 249, 407,408호 (인창동, 동원빌딩)",37.60208174,127.1426997
의료시설,서울성이비인후과의원,경기도 구리시 장자대로 78 (수택동),37.58731499,127.1391775
의료시설,유일정신건강의학과의원,"경기도 구리시 검배로6번길 3, 백조빌딩 4층,5층 (수택동)",37.60021661,127.141464
의료시설,오내과의원,"경기도 구리시 이문안로 70, 401호 (수택동)",37.59215231,127.1389973
의료시설,이기쁨내과의원,"경기도 구리시 이문안로 128, 9차 204호 (토평동, 새롬프라자)",37.59111879,127.1455768
의료시설,서울삼성내과의원,"경기도 구리시 장자대로 72, 401호 (수택동, 미림프라자)",37.58726466,127.1384534
의료시설,우리피부과의원,"경기도 구리시 경춘로 253, 502호 (인창동, 황금시계빌딩)",37.60222827,127.1430264
의료시설,우리들소아청소년과의원,"경기도 구리시 동구릉로85번길 16, 2층 (인창동, 경호빌딩)",37.60847655,127.1336901
의료시설,이응준이비인후과의원,"경기도 구리시 동구릉로 91, 201호 (인창동, 인창빌딩)",37.60826331,127.1341003
의료시설,열린이비인후과의원,"경기도 구리시 경춘로227번길 14, 303호 (인창동, 상원빌딩)",37.601306,127.1401038
