name,address,category,lat,lon
새샘9해샘찬어린이집,"세종특별자치시  국책연구원1로 15 새샘마을 9단지, 관리동",돌봄시설,36.49101863889,127.299898214554
새샘어린이집,세종특별자치시  남세종로 358 새샘마을2단지 관리동,돌봄시설,36.4814889004799,127.300581137028
새샘키즈어린이집,세종특별자치시  남세종로 301 새샘마을5단지 관리동,돌봄시설,36.4813310703209,127.304435103267
새샛별어린이집,세종특별자치시  보람로 96 도램마을 20단지 단지내 보육시설,돌봄시설,36.5178215598647,127.26268234061
새한어린이집,세종특별자치시  보람로 15 도램마을9단지 관리동,돌봄시설,36.5106312427802,127.263587722513
색동어린이집,세종특별자치시  조치원읍 새내17길 7 101동 102호,돌봄시설,36.6045884373492,127.296589230434
세계로어린이집,세종특별자치시  다솜1로 164 도램마을2단지 관리동,돌봄시설,36.512894793587,127.255874289437
세종YWCA어린이집,세종특별자치시  조치원읍 조치원5길 34-14,돌봄시설,36.6028374739803,127.299886211488
세종고운어린이집,세종특별자치시  마음로 284  복합커뮤니티센터 내,돌봄시설,36.519724340798,127.236589788899
세종꿈빛어린이집,세종특별자치시  집현서로 45 새나루마을3단지 관리동,돌봄시설,36.4915466033424,127.321233997914
세종나릿재어린이집,세종특별자치시  중앙공원서로 10 나릿재마을2단지 관리동,돌봄시설,36.4882758350481,127.2644390327
세종나빛어린이집,세종특별자치시  나성북로 47 나릿재마을4단지 관리동,돌봄시설,36.4912363285845,127.260789334686
세종남부경찰서어린이집,세종특별자치시  시청대로 190 ,돌봄시설,36.4809682345902,127.292778951155
세종다온어린이집,세종특별자치시  마음안1로 139 가락마을 18단지 관리동,돌봄시설,36.5215542252198,127.234213665742
세종다정어린이집,세종특별자치시  다정남로 57,돌봄시설,36.4939994872301,127.246880584601
세종달빛어린이집,"세종특별자치시  달빛1로 201 (아름동, 범지기마을 3단지 관리동)",돌봄시설,36.5185460443519,127.244078333932
세종대왕어린이집,"세종특별자치시  새롬로 56 관리동(새롬동, 새뜸마을14단지)",돌봄시설,36.4891809464414,127.255425977253
세종대평어린이집,"세종특별자치시  대평1길 10 대평동3-1생활권, 복합커뮤니티센터 내 1층",돌봄시설,,
세종도담도담어린이집,세종특별자치시  다솜1로 140 극동스타클래스 104-104,돌봄시설,36.5115065271044,127.256438050529
세종도램어린이집,세종특별자치시  보듬3로 7 복지동1층,돌봄시설,36.5111425433015,127.258404397183
세종라온어린이집,"세종특별자치시  마음로 322 관리동 (고운동, 가락마을22단지)",돌봄시설,36.5189309637531,127.241581260058
세종마루어린이집,세종특별자치시  대평1길 27 해들마을 1단지 관리동,돌봄시설,36.4698645904144,127.277356518501
세종명품어린이집,세종특별자치시  도움1로 55 한신휴플러스리버파크 903-203,돌봄시설,36.5015814473138,127.251029912412
세종반곡어린이집,세종특별자치시  반곡로 15 수루배마을3단지 관리동,돌봄시설,36.4990715360244,127.308315566006
세종별빛어린이집,세종특별자치시  달빛로 80 가재마을12단지 1216동 102호,돌봄시설,36.5048659643189,127.253083698242
세종별솔어린이집,세종특별자치시  해밀3로 32 102동 104호,돌봄시설,36.5293454219315,127.267175979123
세종보람어린이집,세종특별자치시  보람동로 14 호려울마을8단지 관리동,돌봄시설,36.4775706566465,127.296260808322
세종봄빛어린이집,세종특별자치시  새롬중앙1로 13,돌봄시설,36.4837253610027,127.249882017009
세종산울어린이집,세종특별자치시  산울7로 11 산울마을 7단지 관리동,돌봄시설,36.5322046654215,127.264637526304
