name,lat,lon,category
생강한의원,37.11662962809701,127.6289183670286,의료시설
신둔한의원,37.30784013503381,127.40306125041354,의료시설
이천성모의원,37.28073773143112,127.438307684397,의료시설
송정푸른솔한의원,37.29636934276167,127.43537570201792,의료시설
부발연세의원,37.28287592121534,127.48773496277607,의료시설
100년한의원,37.28073453185183,127.44993728312862,의료시설
연세치과의원,37.27890684211918,127.4470431363326,의료시설
이천김내과의원,37.281953293893245,127.43971433461763,의료시설
행복한의원,37.29539100124021,127.45803870624714,의료시설
이천한의원,37.26033361515972,127.47576797308469,의료시설
이좋은치과의원,37.29539100124021,127.45803870624714,의료시설
함소아한의원,37.28006131869548,127.4465812019496,의료시설
부발한의원,37.28441707449005,127.4878233675817,의료시설
굿모닝치과의원,37.25969004073542,127.47920908446318,의료시설
화이트E치과의원,37.28006131869548,127.4465812019496,의료시설
송정한빛의원,37.29573356581792,127.4346759821482,의료시설
한&김 소아청소년과의원,37.26001833619707,127.47954440450052,의료시설
박소아과의원,37.117839450187645,127.63222624256154,의료시설
남선희산부인과의원,37.27603086063833,127.44673789680364,의료시설
금오한의원,37.27749614700483,127.44631720835494,의료시설
이천치과의원,37.28095749849476,127.44755807461586,의료시설
서광마취통증의학과의원,37.12034685915644,127.62873781509356,의료시설
길치과의원,37.28151105513172,127.44088255998015,의료시설
다나치과의원,37.2803618474579,127.44597448492972,의료시설
공한의원,37.28095749849476,127.44755807461586,의료시설
제일미즈여성의원,37.28044113449287,127.44609171028188,의료시설
조명현마취통증의학과의원,37.27912802612599,127.4470565018537,의료시설
윤현상의원,37.11628933978426,127.62971479229816,의료시설
광제한의원,37.27888091279846,127.44666811367,의료시설
연세학운외과의원,37.280645531762886,127.44631044204074,의료시설
서울중앙의원,37.29136853274224,127.454488142265,의료시설
김중수비뇨기과의원,37.27900796450763,127.44704577200898,의료시설
장호원산부인과의원,37.11781437832747,127.633276264327,의료시설
제일의원,37.25395773986828,127.35229933494196,의료시설
하나이비인후과의원,37.27780644765426,127.44643910502728,의료시설
정승화내과의원,37.27890684211918,127.4470431363326,의료시설
서울안과의원,37.11781437832747,127.633276264327,의료시설
형제안과의원,37.27780644765426,127.44643910502728,의료시설
부부한의원,37.11683585080847,127.6285362368981,의료시설
거북이한의원,37.280589078232566,127.4387709495164,의료시설
현대가정의원,37.26033361515972,127.47576797308469,의료시설
연세피부과의원,37.28036966017544,127.44662643571262,의료시설
우리한의원,37.27808124993823,127.4483566053891,의료시설
이안숙의원,37.27784881037763,127.44409442335824,의료시설
마리나산부인과의원,37.27496382949057,127.44818976238112,의료시설
미치과의원,37.279504042350325,127.44707624428077,의료시설
사과나무치과의원,37.28071413201963,127.4426763667873,의료시설
경희한의원,37.27653007262851,127.44639838905915,의료시설
청아치과의원,37.27780644765426,127.44643910502728,의료시설
한국치과의원,37.27959033417768,127.44542514505956,의료시설
가나정성한성형외과의원,37.28036966017544,127.44662643571262,의료시설
우리치과의원,37.278649735706296,127.44662886337842,의료시설
문현기한의원,37.27935429891056,127.44706645141916,의료시설
현대정신과의원,37.28055024803187,127.44754838700774,의료시설
한국내과의원,37.28066250848333,127.44189231511844,의료시설
정이비인후과의원,37.28031406144247,127.44711911191514,의료시설
상아치과의원,37.278416446848745,127.44718832770296,의료시설
손치과의원,37.11774049212984,127.63100026917722,의료시설
김내과의원,37.11745997943187,127.63105252711082,의료시설
참좋은치과의원,37.28163031482946,127.43977025815197,의료시설
천시욱정형외과의원,37.27498048034672,127.44780875361636,의료시설
양정분산부인과의원,37.27620400299983,127.4472368688205,의료시설
송인철이비인후과의원,37.278416446848745,127.44718832770296,의료시설
인제본한의원,37.27891209000797,127.44530744479694,의료시설
우곡보건진료소,37.31408442640028,127.49866790594388,의료시설
도암보건진료소,37.3200182736357,127.43954419304865,의료시설
유산보건진료소,37.24194415630063,127.4391508465412,의료시설
표교보건진료소,37.25277114086106,127.40649543256797,의료시설
어농보건진료소,37.17558232941816,127.43908468345838,의료시설
마교보건진료소,37.30155021729194,127.38884126147327,의료시설
군량보건진료소,37.192004385391215,127.50112222254415,의료시설
단월보건진료소,37.22209487899509,127.45064415017411,의료시설
월포보건진료소,37.089274359010986,127.58309402272492,의료시설
장천보건진료소,37.144773972191295,127.52949455121797,의료시설
상봉보건진료소,37.16183745081312,127.5096966651675,의료시설
지내과의원,37.25796797994781,127.4846166280073,의료시설
조안과의원,37.278416446848745,127.44718832770296,의료시설
장세용비뇨기과의원,37.27780644765426,127.44643910502728,의료시설
아미치과의원,37.252755628394624,127.48956874523522,의료시설
고백보건진료소,37.29758399679738,127.52612475047692,의료시설
삼성치과의원,37.11733953298241,127.6296472518738,의료시설
곽치과의원,37.28036966017544,127.44662643571262,의료시설
현대치과의원,37.27888091279846,127.44666811367,의료시설
매곡보건진료소,37.21449225453625,127.39589362483872,의료시설
가산보건진료소,37.24183699584361,127.51681961432372,의료시설
장북보건진료소,37.178722684857455,127.58379476427709,의료시설
모가보건지소,37.17149614998984,127.48209694831526,의료시설
남부통합보건지소,37.10630048311784,127.54702057499247,의료시설
부발보건지소,37.28576790251449,127.48817837586462,의료시설
대월보건지소,37.23076813125733,127.4970976751912,의료시설
호법보건지소,37.2229991408798,127.42483492557388,의료시설
백사보건지소,37.33926888132568,127.4902197747764,의료시설
박민호내과의원,37.11774049212984,127.63100026917722,의료시설
서울한의원,37.28118534456777,127.44549011061098,의료시설
이천시보건소,37.2734710637302,127.4333736509325,의료시설
샛별약국,37.26929850067184,127.44781495355754,의료시설
감초약국,37.3074624805033,127.40215066993736,의료시설
마장열린약국,37.2497743982794,127.35734644691368,의료시설
큰사랑약국,37.295670816739886,127.45860253605034,의료시설
도매당약국,37.30351101201625,127.46976141229378,의료시설
편안약국,37.27761425727815,127.44784386070523,의료시설
솔약국,37.27770022743493,127.43980597704058,의료시설
마장튼튼약국,37.2507797795589,127.35699097963207,의료시설
건강을 요리하는 약국,37.22304012891936,127.42729660671394,의료시설
바른약국,37.251549570987216,127.49051761636989,의료시설
튼튼약국,37.28077101665815,127.44507834233023,의료시설
조은약국,37.11795122643871,127.63157705645192,의료시설
서울약국,37.29136853274224,127.454488142265,의료시설
생명약국,37.11647381230981,127.62970279557751,의료시설
바다약국,37.11949131265185,127.62794970294554,의료시설
사계절약국,37.278649735706296,127.44662886337842,의료시설
이천이마트약국,37.29413784971079,127.45892640452747,의료시설
이천온누리약국,37.281548480966,127.43925701938136,의료시설
백사온누리약국,37.33964113256406,127.49224323027325,의료시설
신원약국,37.29095933773053,127.50731172172934,의료시설
코끼리약국,37.2376935261955,127.51488215560036,의료시설
서울메디칼약국,37.278416446848745,127.44718832770296,의료시설
팜프라자하나로약국,37.26070349863991,127.47656412996324,의료시설
창호약국,37.30627260451278,127.46410805949364,의료시설
아리랑약국,37.25183426066865,127.49144011422572,의료시설
마장온누리약국,37.25282774169751,127.35341782987436,의료시설
365열린약국,37.274651565176086,127.45465980380108,의료시설
최이 대학약국,37.28182207148407,127.43294215805662,의료시설
가까운대학약국,37.282985998452666,127.43479528956404,의료시설
유진약국,37.11781437832747,127.633276264327,의료시설
고려생약국,37.27925391801149,127.43783366869602,의료시설
미소짓는 약국,37.29155234521664,127.45459008813714,의료시설
신유산약국,37.24478535258591,127.43541138244252,의료시설
수온누리약국,37.11664336981535,127.62939286117395,의료시설
마리약국,37.27496382949057,127.44818976238112,의료시설
더드림약국,37.28568949621848,127.44807264857197,의료시설
한사랑약국,37.28114219470147,127.44752159483826,의료시설
해오름약국,37.27780644765426,127.44643910502728,의료시설
가까운약국,37.11553293043006,127.61169903651184,의료시설
지성약국,37.321864628759535,127.47220310392191,의료시설
도암정약국,37.31931566590982,127.44089430914198,의료시설
라온약국,37.27844201817571,127.44574198800495,의료시설
해성약국,37.28073773143112,127.438307684397,의료시설
하나약국,37.28408761256084,127.45530110831425,의료시설
우리온누리약국,37.28042308676915,127.44712639462595,의료시설
봄약국,37.24888216073388,127.49189260870308,의료시설
미소약국,37.27500751371607,127.44887879217316,의료시설
오거리 수약국,37.28138245917927,127.44734443814863,의료시설
증포온누리약국,37.29389086811516,127.45567014763984,의료시설
경기약국,37.28148976150111,127.44361338900754,의료시설
하이팜약국,37.28006131869548,127.4465812019496,의료시설
신둔우리약국,37.30814162754188,127.4018248167086,의료시설
새모범약국,37.27769808373514,127.44716651669536,의료시설
골드약국,37.27844201817571,127.44574198800495,의료시설
산림약국,37.27891209000797,127.44530744479694,의료시설
행복드림약국,37.27844201817571,127.44574198800495,의료시설
송정온누리약국,37.29573356581792,127.4346759821482,의료시설
기쁨약국,37.16983860398332,127.47930557142608,의료시설
동성약국,37.281953293893245,127.43971433461763,의료시설
송정우리약국,37.2949869228648,127.43322720535826,의료시설
성심약국,37.28066250848333,127.44189231511844,의료시설
아산약국,37.2785418435263,127.44708106826052,의료시설
녹십자약국,37.27745706468675,127.44651291909014,의료시설
메디원약국,37.276302115836536,127.44756250264876,의료시설
현대약국,37.24425662317349,127.49470114362052,의료시설
새성모약국,37.116999911990696,127.62945636527424,의료시설
세진온누리약국,37.28297390394386,127.44684561421094,의료시설
행복약국,37.11904905089748,127.62939267378869,의료시설
건강약국,37.11745997943187,127.63105252711082,의료시설
신둔약국,37.317631324319656,127.40815545662898,의료시설
참조은약국,37.280849095612695,127.4576071468224,의료시설
기린약국,37.27506362897591,127.43456040894976,의료시설
설성약국,37.13273518907849,127.51987175798324,의료시설
한별약국,37.277791523979,127.4438009913207,의료시설
동의보감한약국,37.2821180423019,127.44675812825756,의료시설
세계로약국,37.27912802612599,127.4470565018537,의료시설
신하온누리약국,37.26033361515972,127.47576797308469,의료시설
초지약국,37.223662126920665,127.49676690541268,의료시설
부부약국,37.11647381230981,127.62970279557751,의료시설
새이천약국,37.2830313767565,127.4321615946462,의료시설
이화약국,37.28370863191871,127.44754950021026,의료시설
보림약국,37.28071413201963,127.4426763667873,의료시설
푸른약국,37.27496174344256,127.44794905505113,의료시설
하나로약국,37.284463938852966,127.44746403626434,의료시설
정원약국,37.28099540225045,127.44465096866492,의료시설
열린온누리약국,37.27890684211918,127.4470431363326,의료시설
시민약국,37.28095749849476,127.44755807461586,의료시설
으뜸약국,37.117839450187645,127.63222624256154,의료시설
정다운약국,37.27636826248625,127.44710413313348,의료시설
부발약국,37.28287592121534,127.48773496277607,의료시설
백화점약국,37.27390028578753,127.4500035411241,의료시설
새태평양약국,37.279504042350325,127.44707624428077,의료시설
한마음약국,37.28441707449005,127.4878233675817,의료시설
화창약국,37.28036966017544,127.44662643571262,의료시설
원약국,37.25780226705852,127.48489477954828,의료시설
효양약국,37.26001833619707,127.47954440450052,의료시설
중앙약국,37.27867763226421,127.4464841287527,의료시설
용수약국,37.252505343946645,127.4899769930502,의료시설
하이중앙약국,37.25211644476899,127.48664639147964,의료시설
최약국,37.27749614700483,127.44631720835494,의료시설
유한약국,37.25395773986828,127.35229933494196,의료시설
'정'참치,37.2774131,127.4490716,음식점
(박)달재반점,37.2944540697,127.418866621,음식점
(오남매)멸치국시와 돈까스,37.2970087124,127.4402000542,음식점
(주) 에스에스클럽 크로스비CC 클럽하우스,37.2338742376,127.4110851595,음식점
(주) 에스에스클럽 크로스비CC 티하우스2,37.2338742376,127.4110851595,음식점
(주) 에스에스클럽 크로스비CC 티하우스3,37.2338742376,127.4110851595,음식점
(주)대청산업개발 이천쌀(하남)휴게소(그때그집),37.2939596621,127.3783627805,음식점
(주)대청산업개발 이천쌀(하남)휴게소(순두부.돈까스.팔당냉면),37.2939596621,127.3783627805,음식점
(주)대청산업개발 이천쌀(하남)휴게소(유가네 한우곰탕),37.2939596621,127.3783627805,음식점
(주)만세해장국밥,37.1148423583,127.6102405726,음식점
(주)블랙스톤리조트이천(동그늘집),37.1615917511,127.6178657976,음식점
(주)블랙스톤리조트이천(레스토랑),37.1615917511,127.6178657976,음식점
(주)블랙스톤리조트이천(서그늘집),37.1615917511,127.6178657976,음식점
(주)수푸드,37.2467592365,127.3671293489,음식점
(주)아워홈인화원점,37.2106763397,127.352282251,음식점
(주)어바웃푸드,37.2466673656,127.3655960426,음식점
(주)에스에스클럽 크로스비CC 스타트하우스,37.2338742376,127.4110851595,음식점
(주)에스에스클럽 크로스비CC 티하우스1,37.2338742376,127.4110851595,음식점
(주)이천농원장어직판장,37.2209781032,127.5280326981,음식점
(주)이천농원장어직판장(별관),37.2211313774,127.5278862227,음식점
(주)지씨에스 이천자이더레브,,,음식점
(주)지씨에스 이천자이더리체,37.2920218327,127.4506239414,음식점
(주)초원에스티,37.2938786533,127.4556709026,음식점
(주)케이에이치케이,37.2526204096,127.4903587149,음식점
(주)한산푸드&푸드,37.2349532398,127.5013979764,음식점
(주)해길푸드 한식부페,37.2245417834,127.3691184262,음식점
(주)효자원,37.3212097,127.4773432,음식점
(주)후니드 SK건설 M16 이천현장1점,37.2475093891,127.4897053795,음식점
100도씨샤브 이천점,37.2786053775,127.4469827756,음식점
100억푸드,37.2448480354,127.4749239099,음식점
101번지 남산돈까스 이천사음점,37.2951553202,127.4162257079,음식점
10억분식 마장점,37.2504801858,127.3918850573,음식점
1392 압력솥김치찜,37.259569019,127.48049008,음식점
13월의 바다,37.2491298732,127.3592771856,음식점
153포인츠부대찌개 덕평자연휴게소점,37.2413199999,127.3898123224,음식점
17레이어(17Layer),37.2801155911,127.438431104,음식점
1987 루프탑라운지,37.2823723025,127.470060709,음식점
1995,37.279740775,127.4461697879,음식점
1덕평소고기국밥 덕평자연휴게소점,37.2413199999,127.3898123224,음식점
1번지포차,37.2837756086,127.4877078334,음식점
1인한식당 하이닉스점,37.2440663504,127.4947345503,음식점
1키로 탕수육 이천하이닉스점,37.259569019,127.48049008,음식점
1키로 탕수육 중리점,37.2773297627,127.4374745667,음식점
2000,37.1181041407,127.6294374711,음식점
2080,37.1168036379,127.6316639869,음식점
237뷔페식당,37.2825928226,127.4353945346,음식점
24시전주명가콩나물국밥,37.2773522232,127.4465211713,음식점
25스크린골프,37.2874643807,127.466944973,음식점
25시회포차,37.2441348,127.4954332,음식점
2진짜배기밥 덕평자연휴게소점,37.2413199999,127.3898123224,음식점
336족발,37.2136121446,127.3573595567,음식점
37.5 이천점,37.2436516051,127.5071484156,음식점
3대 돌솥 추어탕,37.2941084541,127.4448169252,음식점
3대이포나루막국수,37.2827775404,127.4685489093,음식점
3포차우동 덕평자연휴게소점,37.2413199999,127.3898123224,음식점
400번지,37.2501188673,127.4423006416,음식점
4진짜면 덕평자연휴게소점,37.2413199999,127.3898123224,음식점
55도,37.2396585528,127.4969672002,음식점
59쌀피자 신하리 하이닉스점,37.2616106,127.4742974,음식점
59쌀피자(증포점),37.2938228,127.4556306,음식점
5BAR,37.2805772,127.4462713,음식점
60계 경기 이천 장호원점,37.1172043672,127.6279163429,음식점
60계 이천마장신도시점,37.2513167733,127.3563525857,음식점
60계 이천하이닉스점,37.2525122882,127.4909563766,음식점
60계경기이천점,37.279884855,127.4458538325,음식점
634번길,37.27836937,127.4020086664,음식점
6인치 타코,37.2797946375,127.4456846905,음식점
7080 친구,37.2778009148,127.4422456786,음식점
753(칠오삼)숯불갈비,37.284517,127.4456516,음식점
777양꼬치,37.2787048427,127.4476820833,음식점
79대포 이천하이닉스점,37.2537561501,127.4900089968,음식점
7번가피자 이천점,37.276316983,127.4496464428,음식점
852패밀리카페,37.1165755,127.6274169,음식점
88 씨푸네 생선구이,37.2798816584,127.4392660483,음식점
8월의 중식,37.2888859808,127.4586409454,음식점
A4 돈까스,37.2804971694,127.444477167,음식점
A6,37.2778847876,127.445849633,음식점
BA,37.253251,127.4894283,음식점
BA비스타CC,37.1805960356,127.4168818722,음식점
BA비스타CC S.H(라고),37.1805960356,127.4168818722,음식점
BA비스타CC S.H(몬티),37.1805960356,127.4168818722,음식점
BA비스타CC S.H(비스타),37.1805960356,127.4168818722,음식점
BA비스타CC 라고그늘집,37.1805960356,127.4168818722,음식점
BA비스타CC 벨라그늘집,37.1805960356,127.4168818722,음식점
BA비스타CC2,37.1805960356,127.4168818722,음식점
BA비스타CC몬티그늘집,37.1805960356,127.4168818722,음식점
BA비스타CC비스타그늘집,37.1805960356,127.4168818722,음식점
BBQ SK하이닉스점,37.2527173,127.4899321,음식점
BBQ 안흥점,37.2810600629,127.4538509591,음식점
BBQ 이천창전점,37.2815444559,127.4481426267,음식점
BBQ 이천하이닉스휴먼빌점,37.2427131956,127.4834033539,음식점
BHC 이천신둔점,37.3099633187,127.4019563933,음식점
BHC 장호원점,37.1181839477,127.6306420434,음식점
BHC(안흥롯데점),37.2751552559,127.4522528391,음식점
BHC부발점,37.2826546002,127.4852220884,음식점
BHC이천하이닉스점,37.2616106,127.4742974,음식점
BHC치킨,37.2242263883,127.4950177339,음식점
Bistro 윤,37.2764683,127.4463487,음식점
CAFE DAM(카페담),37.2619921904,127.3664484826,음식점
CHICKEN MURA 치킨마을,37.2943898495,127.4052260022,음식점
Coffee it suda(커피잇수다),37.2228834941,127.3693918186,음식점
FOX 21,37.2960154161,127.4568881983,음식점
FY,37.2816604208,127.4454351739,음식점
GOBLIN(고블린),37.2983251,127.4012729,음식점
HS푸드,37.2848489199,127.4403450517,음식점
IDEAL FOOD2,37.2800709639,127.4392884572,음식점
James wife kiki coffee&kitchen,37.2847992,127.4424621,음식점
Juon키친,37.2852945427,127.4487492418,음식점
Labbang(라빵),37.2796497209,127.4441957789,음식점
Luv Reve(럽레브),37.2782429128,127.4428883129,음식점
MAKERS ATELIER,37.2785319263,127.4440725214,음식점
MASORO120,37.3011272961,127.3991695253,음식점
MATA CASA,37.2830999715,127.4398839137,음식점
MINTLABEL,37.2835779,127.4413499,음식점
MMM 이천마장점,37.2523774335,127.3539036049,음식점
MONACO,37.2843109835,127.4464147175,음식점
MYTIEN,37.2817414008,127.4451192548,음식점
Mr.B,37.278712201,127.4440611077,음식점
ONLY 후라이드 12900,37.2527916085,127.4895580674,음식점
Romanee-conti(로마네꽁띠),37.2526204096,127.4903587149,음식점
SLOW HOUSE PUB(슬로우 하우스 펍),37.2796116466,127.4400671748,음식점
SOUND(사운드),37.276642914,127.4531204575,음식점
THE BOWL,37.2471559253,127.4165494861,음식점
THE RITZ (더 리츠),37.2521052,127.4897929,음식점
THE먹 키친,37.2848142842,127.4432330643,음식점
Tea House,37.2092448031,127.4922012354,음식점
Tetsu(테츠),37.279274489,127.4476844243,음식점
The lounge,37.2742817681,127.4544641966,음식점
The 산수유,37.3406905668,127.4629251605,음식점
Vermouth(베르무트),37.2534402,127.4894295,음식점
WOO BAM,37.2816329753,127.4445665784,음식점
YH장어구이,37.1149464439,127.6318971458,음식점
barobar,37.2780537599,127.4431817406,음식점
bbq이천증포점,37.287402777,127.4464012435,음식점
bhc  율면설성점,37.0959724717,127.5467117977,음식점
bhc 롯데아울렛 이천점,37.2428056079,127.3979619302,음식점
bhc증포점,37.288949433,127.4596675555,음식점
cafe 투 핸즈,37.2779083,127.4515438,음식점
cafe.IN,37.2876564,127.4658443,음식점
cafeRe,37.2778014,127.4811523,음식점
eating,37.2825524872,127.4447463977,음식점
hi불도장,37.2761327798,127.4411415231,음식점
i율카페,37.2503311454,127.4954106774,음식점
magit,37.2562735346,127.3555650664,음식점
pipe dream,37.2819907,127.4441597,음식점
selah,37.2825704625,127.444633576,음식점
sim세븐일레븐가,37.2844739893,127.4481067732,음식점
yellow latte(옐로우라떼),37.2952362059,127.4158871358,음식점
五봉평메밀,37.2941355,127.4444111,음식점
割烹 캇포,37.2813110304,127.4503312368,음식점
大川추어탕,37.2527916085,127.4895580674,음식점
才云방주,37.2701354462,127.4353600638,음식점
林부자식당,37.0945478,127.5463735,음식점
肉최고기,37.279114121,127.4366947472,음식점
辛 교동짬뽕,37.1171593,127.6277818,음식점
가라와라,37.2783341197,127.4451442891,음식점
가라와라 국물닭발 하이닉스점,37.2537561501,127.4900089968,음식점
가라와라국물닭발 증포점,37.2889264049,127.4469868167,음식점
가마로강정 하이닉스점,37.2523411118,127.4922306247,음식점
가마솥보리밥집,37.2474871914,127.3733634883,음식점
가마치통닭 이천갈산점,37.2805929962,127.4583296278,음식점
가마치통닭 이천마장점,37.2531887505,127.3539471441,음식점
가마치통닭 이천부발점,37.2863147391,127.4894970301,음식점
가마치통닭 이천송정점,37.2974495532,127.4385523756,음식점
가마치통닭 이천신하점,37.2605415778,127.4753585335,음식점
가마치통닭 이천증포점,37.2935633364,127.4561336701,음식점
가마치통닭(이천창전점),37.2852358896,127.4391038081,음식점
가마치통닭(중리점),37.2761722885,127.4485523885,음식점
가마치통닭이천백사점,37.3035558479,127.4729071634,음식점
가모스 하우스 웨딩,37.2812448,127.4830121,음식점
가모스타그램,37.2821453187,127.4415429498,음식점
가산오리,37.2429665649,127.5066635279,음식점
가산팔복초밥 이천증포점,37.2866111256,127.4500118726,음식점
가야축산,37.2538462526,127.4895691984,음식점
가온,37.2847282162,127.4888429421,음식점
가자골 막국수,37.1140574521,127.6008633476,음식점
가장맛있는삼겹살,37.2934592841,127.4444676424,음식점
가장맛있는족발,37.2801726125,127.4443646004,음식점
가장맛있는족발,37.2904678,127.4445475,음식점
가장맛있는족발,37.2878234499,127.4619808932,음식점
가장맛있는족발(이천하이닉스점),37.2537561501,127.4900089968,음식점
가정식백반,37.2857181905,127.4487263919,음식점
가츠린 야끼텐 이천점,37.2746601777,127.4540015018,음식점
간바레 미나상,37.2800027137,127.4473540512,음식점
간빠이장호원점,37.120340404,127.6287658742,음식점
갈릭스 그릴,37.2816535458,127.4816462952,음식점
갈매기뒷고기,37.2612991,127.473326,음식점
갈미국밥,37.2033366111,127.4499306039,음식점
갈미원,37.1723215826,127.4807490875,음식점
갈비 한짝,37.2773531182,127.4485403048,음식점
갈비꽃 이천안흥점,37.2754007584,127.4578474591,음식점
갈비만찬,37.2932074063,127.4455735072,음식점
갈비부락,37.2797775184,127.4754876294,음식점
갈비진리,37.26957433,127.4492448921,음식점
갈비한짝 이천하이닉스 사동점,37.2418038655,127.4958396362,음식점
갈비현,37.2863586385,127.4317699786,음식점
갈산숯돈가,37.2867680938,127.4598040975,음식점
감동치킨,37.2506335718,127.3578987065,음식점
감성커피 이천청강대점,37.2099912576,127.3596880001,음식점
감자바우곤드레,37.2819463288,127.4401781312,음식점
감자빠께쓰본점,37.2814354631,127.4552069067,음식점
감탄떡볶이(안흥점),37.2808638465,127.4595703449,음식점
갓잡은육회&연어 하이닉스점,37.2536661045,127.4912043227,음식점
강남 촌닭,37.2790183553,127.4433840615,음식점
강남박생태찌개,37.3193276335,127.4409159888,음식점
강남박생태찌개(2호점),37.2818786594,127.4801797423,음식점
강남족발,37.2889264049,127.4469868167,음식점
강동식당,37.2811313,127.4474923,음식점
강릉짬뽕순두부,37.2633010808,127.4820905911,음식점
강민주의 들밥,37.2790077414,127.4000676233,음식점
강민주의들밥(설봉점),37.279896232,127.4328700169,음식점
강스 키친,37.2834839499,127.4516496852,음식점
강씨네족발,37.2637499,127.4822922,음식점
강원도옹심이칼국수,37.2949273938,127.4420294995,음식점
강원막창숯불구이,37.2823966788,127.439489644,음식점
강창구 찹쌀진순대 (이천1호점),37.2514036599,127.4923660355,음식점
강창구찹쌀진순대 송정점,37.3020113505,127.4399704182,음식점
강천섬 매운탕,37.2833972864,127.4610806413,음식점
개성집,37.279447645,127.4367057482,음식점
개성집 카페,37.279447645,127.4367057482,음식점
갤러리커피,37.2999969588,127.4057492896,음식점
거궁,37.2999969588,127.4057492896,음식점
거기(GurGi),37.280121083,127.4500951284,음식점
거기족발,37.1186365198,127.6289430922,음식점
거북선,37.2518723221,127.4913736755,음식점
거산산채정식,37.3203444037,127.4374050911,음식점
거진항 코다리,37.2680019287,127.4407192623,음식점
건강쌈밥,37.2488303059,127.3733837923,음식점
건강하고 긴 삶,37.2790639964,127.4445910231,음식점
건방진돼지,37.2799669292,127.4383522111,음식점
검바우식당,37.3405158907,127.4930005278,음식점
검정드럼통,37.1161830246,127.6304247392,음식점
게슐랭,37.2848649771,127.4565109991,음식점
경가양꼬치훠궈 장호원점,37.1144796813,127.6301066534,음식점
경기도의료원 이천병원,37.2828169641,127.4332171305,음식점
경림 수산 조개구이,37.1736825775,127.4798813642,음식점
경미네식당,37.277859,127.438216,음식점
경사골 전집,37.2495894315,127.4749448906,음식점
경성곱창,37.2975201341,127.4552287252,음식점
경성양꼬치,37.2537561501,127.4900089968,음식점
경아두마리치킨,37.2591181143,127.479294796,음식점
경아두마리치킨,37.2844274504,127.4448578383,음식점
경춘스시&경춘메밀,37.229038122,127.521170498,음식점
계경순대국,37.2379211,127.5158693,음식점
계동치킨,37.2803276,127.4503517,음식점
계동치킨(갈산점),37.2805205,127.4588209,음식점
계룡산업(주) 쿠팡덕평물류센터 현장식당,37.2337806912,127.3607600101,음식점
계미정치킨,37.2796286233,127.4380254056,음식점
고가네해물아구찜,37.2848255597,127.4481629377,음식점
고고상회,37.2517760087,127.3559570448,음식점
고구마,37.2410815275,127.4825468365,음식점
고기광장,37.2518631748,127.3535324809,음식점
고기국밥,37.21545371,127.3943244806,음식점
고기굽는 방앗간 이천중리점,37.2799279589,127.4417138716,음식점
고기꿉는날,37.2643668538,127.3545233014,음식점
고기나라,37.2810279265,127.4422432129,음식점
고기는 모가가 딱이야,37.1689591265,127.4797249211,음식점
고기마당,37.2840490657,127.4479042192,음식점
고기미담,37.2844811426,127.4440229945,음식점
고기생가,37.2969448994,127.4388010122,음식점
고기선수,37.2790507,127.4448754,음식점
고기스타 망치 이천하이닉스본점,37.2535640034,127.472158271,음식점
고기싸롱 이천증포점,37.2962954616,127.4586030404,음식점
고기포차 연탄해 이천본점,37.2841805868,127.4583840553,음식점
고기하이,37.3088850962,127.4838289273,음식점
고기해상,37.2888859808,127.4586409454,음식점
고깃집,37.2781611,127.4490422,음식점
고담가든,37.2382249,127.461575,음식점
고담순대국,37.2450466706,127.4765136562,음식점
고담카페,37.2401345984,127.449535227,음식점
고당순대국,37.0930616261,127.5447182821,음식점
고래맥주창고 이천점,37.281641212,127.4429308681,음식점
고려식당,37.3061883,127.4640404,음식점
고려통닭 이천하이닉스점,37.2427131956,127.4834033539,음식점
고바우,37.2533778513,127.4944407132,음식점
고반식당 이천중리점,37.2784966525,127.4457533047,음식점
고봉민김밥人 이천창전로데오점,37.2814072,127.4435699,음식점
고불짬뽕,37.252788878,127.3513317896,음식점
고수,37.242128364,127.4956253966,음식점
고우 이천점,37.2788833441,127.443801534,음식점
고즈넉,37.2791722382,127.4447488686,음식점
고창 해천탕,37.2784076729,127.4483478229,음식점
고피자 이천중앙로점,37.2808663219,127.4435857282,음식점
고향감자탕,37.3071783266,127.4023436834,음식점
고향마을,37.0438657831,127.5557549219,음식점
고향보리밥.칼국수,37.1159319817,127.6291861397,음식점
고향집,37.3411288271,127.4928424163,음식점
고향해천탕,37.2781374,127.4481513,음식점
고흐,37.2807858962,127.4450748263,음식점
고흥맛집,37.2799895181,127.4386680966,음식점
고흥반찬,37.2444719962,127.4950389519,음식점
곡포(goc pho) 베트남음식점,37.2810990986,127.4403480113,음식점
곤지암할매소머리국밥,37.2082535751,127.386873926,음식점
골든스푼,37.2810373665,127.4431230947,음식점
골라골라,37.1192309312,127.6294281328,음식점
골목,37.2791449476,127.4442187123,음식점
골목길,37.2850205193,127.4410105084,음식점
골목길 참숯구이 이천 본점,37.2785428928,127.448370291,음식점
골목집,37.2821902154,127.4411932102,음식점
곰탱이네분식,37.1157226411,127.6310205203,음식점
곱창고(이천터미널점),37.2782273189,127.448178743,음식점
곱창보관소,37.2909735587,127.4492192387,음식점
곱창상회,37.2530081008,127.4914975869,음식점
곱창플렉스,37.2820040707,127.4479166959,음식점
공간다락,37.296713,127.4168283,음식점
공동코너,37.2811987095,127.4412616656,음식점
