id,name,category,x,y,address,place_url
15599206,대나무숲유황오리,음식점,128.869102255107,35.9438118763462,경북 영천시 금호읍 성천앞길 41,http://place.map.kakao.com/15599206
1693683310,BBQ 영천금호점,음식점,128.870145877825,35.9326112558547,경북 영천시 금호읍 덕성길 12,http://place.map.kakao.com/1693683310
16469625,동호식당,음식점,128.871242319963,35.9343783283954,경북 영천시 금호읍 교대용대길 7-9,http://place.map.kakao.com/16469625
667794477,고향식당,음식점,128.876430590375,35.9940718860563,경북 영천시 청통면 청통로 118,http://place.map.kakao.com/667794477
11638677,대복떡집,음식점,128.873532504242,35.9313257375488,경북 영천시 금호읍 금호로 108,http://place.map.kakao.com/11638677
8663535,호식이두마리치킨 금호점,음식점,128.873369923307,35.9319482274417,경북 영천시 금호읍 금호시장길 44,http://place.map.kakao.com/8663535
18248167,땅땅치킨 영천금호점,음식점,128.87181774316406,35.931199309555936,경북 영천시 금호읍 금호로 93,http://place.map.kakao.com/18248167
1117048986,분식하우스아찌,음식점,128.873844911798,35.9314181779935,경북 영천시 금호읍 금호로 112,http://place.map.kakao.com/1117048986
2018912004,타이짬뽕 금호점,음식점,128.878545641552,35.9331378607433,경북 영천시 금호읍 금호로 157,http://place.map.kakao.com/2018912004
1716801106,한식마당,음식점,128.876202253704,35.9329023906675,경북 영천시 금호읍 교대4길 30,http://place.map.kakao.com/1716801106
107917387,담은산장,음식점,128.879444240887,35.9458183580109,경북 영천시 금호읍 성천앞길 135-12,http://place.map.kakao.com/107917387
1124275432,우천전원식당,음식점,128.882695565734,35.9984609970082,경북 영천시 청통면 청통로 43,http://place.map.kakao.com/1124275432
12198231,행운식당,음식점,128.877714001566,36.0087286337228,경북 영천시 화산면 장수로 684,http://place.map.kakao.com/12198231
21539724,천지케이터링,음식점,128.88579517796447,35.91952130313703,경북 영천시 금호읍 금창로 165,http://place.map.kakao.com/21539724
