lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.518091,127.08456,13.9,6.2,63.0,POINT (127.08456 37.518091),294.70193,339.17697,212.93463,9.848916932243831,14.268335157632828,11.137908884097248
37.52271,127.084639,13.9,6.3,63.0,POINT (127.084639 37.52271),294.70193,339.17697,212.93463,9.848916932243831,14.268335157632828,11.137908884097248
37.527329,127.084717,13.9,6.3,63.0,POINT (127.084717 37.527329),294.70193,339.17697,212.93463,9.848916932243831,14.268335157632828,11.137908884097248
37.531948,127.084796,13.9,6.0,62.0,POINT (127.084796 37.531948),295.52692,340.6712,211.72885,9.742049393362905,14.269145601987839,11.063263695751601
37.536567,127.084875,14.0,5.8,61.0,POINT (127.084875 37.536567),295.52692,340.6712,211.72885,9.725383193433732,14.369145601987839,11.08159735580118
37.541187,127.084953,14.0,5.9,61.0,POINT (127.084953 37.541187),295.52692,340.6712,211.72885,9.725383193433732,14.369145601987839,11.08159735580118
37.545806,127.085032,14.0,6.0,62.0,POINT (127.085032 37.545806),295.52692,340.6712,211.72885,9.83261233208348,14.369145601987839,11.156657752856004
37.550426,127.085111,14.0,6.0,62.0,POINT (127.085111 37.550426),295.52692,340.6712,211.72885,9.83261233208348,14.369145601987839,11.156657752856004
37.555045,127.085189,14.0,6.0,62.0,POINT (127.085189 37.555045),295.52692,340.6712,211.72885,9.83261233208348,14.369145601987839,11.156657752856004
37.559664,127.085268,14.0,6.0,62.0,POINT (127.085268 37.559664),295.52692,340.6712,211.72885,9.83261233208348,14.369145601987839,11.156657752856004
37.564284,127.085347,14.1,6.4,63.0,POINT (127.085347 37.564284),295.52692,340.6712,211.72885,10.030727122830328,14.469145601987838,11.325338106378798
37.568904,127.085425,14.1,6.9,66.0,POINT (127.085425 37.568904),283.24036,328.17502,223.86925,10.35334884480062,14.462311989068985,11.549806589174231
37.573523,127.085504,13.8,7.1,67.0,POINT (127.085504 37.573523),283.24036,328.17502,223.86925,10.184248306250435,14.162311989068986,11.341436212189103
37.578143,127.085583,14.1,6.6,64.0,POINT (127.085583 37.578143),283.24036,328.17502,223.86925,10.138265935887485,14.462311989068985,11.399248552935036
37.582763,127.085661,13.9,5.9,61.0,POINT (127.085661 37.582763),283.24036,328.17502,223.86925,9.635167911211141,14.262311989068985,10.987079935661596
37.587382,127.08574,13.5,5.8,63.0,POINT (127.08574 37.587382),269.0615,311.77304,243.97307,9.485296022111891,13.85314193367958,10.760335602214239
37.592002,127.085819,13.5,5.9,64.0,POINT (127.085819 37.592002),269.0615,311.77304,243.97307,9.590813775332435,13.85314193367958,10.83419802946862
37.596622,127.085898,13.4,5.9,64.0,POINT (127.085898 37.596622),269.0615,311.77304,243.97307,9.499571599204302,13.753141933679581,10.740328506178928
37.601242,127.085976,13.5,5.9,64.0,POINT (127.085976 37.601242),269.0615,311.77304,243.97307,9.590813775332435,13.85314193367958,10.83419802946862
37.605862,127.086055,13.8,6.2,63.0,POINT (127.086055 37.605862),269.0615,311.77304,243.97307,9.758011771088935,14.153141933679581,11.041236626498172
37.610482,127.086134,13.6,6.9,67.0,POINT (127.086134 37.610482),269.0615,311.77304,243.97307,9.999804360394293,13.95314193367958,11.15049143901192
37.615102,127.086213,13.7,6.7,66.0,POINT (127.086213 37.615102),269.0615,311.77304,243.97307,9.985747920996083,14.05314193367958,11.170651931433174
37.619722,127.086292,13.7,6.2,64.0,POINT (127.086292 37.619722),269.0615,311.77304,243.97307,9.77329799889921,14.05314193367958,11.021936985965361
37.624342,127.08637,13.5,6.1,64.0,POINT (127.08637 37.624342),293.25577,339.91736,212.9423,9.590813775332435,13.868736952543259,10.837317033241355
37.628962,127.086449,13.6,6.4,65.0,POINT (127.086449 37.628962),293.25577,339.91736,212.9423,9.787934643278899,13.968736952543258,11.005301640803879
37.633583,127.086528,13.5,6.7,67.0,POINT (127.086528 37.633583),293.25577,339.91736,212.9423,9.907582330259721,13.868736952543259,11.059055021690456
37.638203,127.086607,13.2,7.0,69.0,POINT (127.086607 37.638203),293.25577,339.91736,212.9423,9.840481147439833,13.568736952543258,10.922084193716536
37.642823,127.086686,13.0,7.0,70.0,POINT (127.086686 37.642823),289.41345,336.42303,216.68082,9.75907466474986,13.36683675646782,10.804719616618467
37.647444,127.086765,12.8,6.8,70.0,POINT (127.086765 37.647444),289.41345,336.42303,216.68082,9.572756864063958,13.16683675646782,10.614297156138335
37.652064,127.086844,12.5,6.2,67.0,POINT (127.086844 37.652064),289.41345,336.42303,216.68082,8.985359897049527,12.86683675646782,10.113119279228233
37.656684,127.086922,12.5,5.9,66.0,POINT (127.086922 37.656684),289.41345,336.42303,216.68082,8.882941319544654,12.86683675646782,10.041426274974821
37.661305,127.087001,12.5,5.5,65.0,POINT (127.087001 37.661305),289.5904,335.10773,217.97119,8.78062076481379,12.866118967533112,9.969658328876275
37.665926,127.08708,12.4,5.4,65.0,POINT (127.08708 37.665926),289.5904,335.10773,217.97119,8.689046521429875,12.766118967533112,9.875556358507534
37.670546,127.087159,12.5,5.7,66.0,POINT (127.087159 37.670546),289.5904,335.10773,217.97119,8.882941319544654,12.866118967533112,10.04128271718788
37.675167,127.087238,12.4,5.9,67.0,POINT (127.087238 37.675167),289.5904,335.10773,217.97119,8.893137437320775,12.766118967533112,10.018419999631165
37.679787,127.087317,12.3,6.0,67.0,POINT (127.087317 37.679787),289.5904,335.10773,217.97119,8.800914937649878,12.666118967533112,9.923864249861538
