lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.628645,127.115495,13.3,7.1,70.0,POINT (127.115495 37.628645),287.53845,335.10382,216.69803,10.038551103832665,13.6661168217659,11.090209137036046
37.633265,127.115576,13.5,6.7,67.0,POINT (127.115576 37.633265),295.10382,342.32114,209.21732,9.907582330259721,13.870038449764252,11.059315321134655
37.637885,127.115657,13.5,6.6,66.0,POINT (127.115657 37.637885),295.10382,342.32114,209.21732,9.801947222726852,13.870038449764252,10.985370745861646
37.642505,127.115738,13.4,6.5,67.0,POINT (127.115738 37.642505),295.10382,342.32114,209.21732,9.815360261797782,13.770038449764252,10.964759873211298
37.559283,127.120085,13.5,6.0,64.0,POINT (127.120085 37.559283),298.0903,345.24615,208.225,9.590813775332435,13.871616005897522,10.837892843912208
37.563902,127.120166,13.5,6.0,64.0,POINT (127.120166 37.563902),298.0903,345.24615,208.225,9.590813775332435,13.871616005897522,10.837892843912208
37.568522,127.120247,13.6,5.9,63.0,POINT (127.120247 37.568522),298.0903,345.24615,208.225,9.576201316196236,13.971616005897522,10.85766412251687
37.573141,127.120328,13.8,6.2,63.0,POINT (127.120328 37.573141),299.22107,343.71533,212.61342,9.758011771088935,14.17079119682312,11.04476647912688
37.577761,127.12041,13.8,7.3,68.0,POINT (127.12041 37.577761),299.22107,343.71533,212.61342,10.290891784847206,14.17079119682312,11.417782488757668
37.582381,127.120491,13.0,6.8,69.0,POINT (127.120491 37.582381),299.22107,343.71533,212.61342,9.654778695602364,13.37079119682312,10.73250332628628
37.587,127.120572,12.8,6.5,69.0,POINT (127.120572 37.587),299.22107,343.71533,212.61342,9.469076098713524,13.17079119682312,10.542511508464091
37.59162,127.120653,12.6,5.9,67.0,POINT (127.120653 37.59162),296.3347,344.3076,207.46536,9.077582316986636,12.971110528707504,10.208529727632145
37.59624,127.120735,12.5,5.8,66.0,POINT (127.120735 37.59624),296.3347,344.3076,207.46536,8.882941319544654,12.871110528707504,10.042281029422758
37.60086,127.120816,12.6,6.0,67.0,POINT (127.120816 37.60086),296.3347,344.3076,207.46536,9.077582316986636,12.971110528707504,10.208529727632145
37.60548,127.120897,12.9,6.7,69.0,POINT (127.120897 37.60548),296.3347,344.3076,207.46536,9.561927415355768,13.271110528707505,10.637571296490538
37.6101,127.120979,13.0,6.9,70.0,POINT (127.120979 37.6101),296.3347,344.3076,207.46536,9.75907466474986,13.371110528707504,10.805574371066404
37.61472,127.12106,13.0,6.9,70.0,POINT (127.12106 37.61472),296.3347,344.3076,207.46536,9.75907466474986,13.371110528707504,10.805574371066404
37.61934,127.121141,12.7,6.4,69.0,POINT (127.121141 37.61934),296.3347,344.3076,207.46536,9.376224745542011,13.071110528707504,10.447579427620909
37.62396,127.121223,12.7,6.4,69.0,POINT (127.121223 37.62396),296.3347,344.3076,207.46536,9.376224745542011,13.071110528707504,10.447579427620909
37.62858,127.121304,13.1,7.0,71.0,POINT (127.121304 37.62858),295.10382,342.32114,209.21732,9.956937458730492,13.470038449764251,10.973863911064194
37.6332,127.121385,13.4,7.0,69.0,POINT (127.121385 37.6332),295.10382,342.32114,209.21732,10.02618345528192,13.770038449764252,11.112336108650194
37.637821,127.121467,13.4,6.8,68.0,POINT (127.121467 37.637821),295.10382,342.32114,209.21732,9.920736304166903,13.770038449764252,11.038523102869682
37.642441,127.121548,13.4,6.5,67.0,POINT (127.121548 37.642441),295.10382,342.32114,209.21732,9.815360261797782,13.770038449764252,10.964759873211298
37.563837,127.125969,13.4,6.0,64.0,POINT (127.125969 37.563837),298.0903,345.24615,208.225,9.499571599204302,13.771616005897522,10.744023320622516
37.568457,127.126051,13.4,6.0,64.0,POINT (127.126051 37.568457),298.0903,345.24615,208.225,9.499571599204302,13.771616005897522,10.744023320622516
37.573077,127.126133,13.4,5.9,64.0,POINT (127.126133 37.573077),299.22107,343.71533,212.61342,9.499571599204302,13.77079119682312,10.743858358807636
37.577696,127.126214,13.7,6.1,63.0,POINT (127.126214 37.577696),299.22107,343.71533,212.61342,9.667106565797344,14.07079119682312,10.951132835422765
37.582316,127.126296,13.9,7.2,67.0,POINT (127.126296 37.582316),299.22107,343.71533,212.61342,10.276470222254797,14.27079119682312,11.437687394942984
37.586936,127.126378,13.8,7.2,68.0,POINT (127.126378 37.586936),299.22107,343.71533,212.61342,10.290891784847206,14.17079119682312,11.417782488757668
37.591555,127.126459,13.4,7.2,70.0,POINT (127.126459 37.591555),296.3347,344.3076,207.46536,10.131709847510423,13.771110528707505,11.186418998998796
37.596175,127.126541,13.0,6.9,70.0,POINT (127.126541 37.596175),296.3347,344.3076,207.46536,9.75907466474986,13.371110528707504,10.805574371066404
37.600795,127.126623,13.1,7.0,70.0,POINT (127.126623 37.600795),296.3347,344.3076,207.46536,9.852233512577538,13.471110528707504,10.900785564545776
37.605415,127.126704,13.2,7.1,70.0,POINT (127.126704 37.605415),296.3347,344.3076,207.46536,9.94539232556332,13.571110528707504,10.995996733635826
37.610035,127.126786,13.3,7.1,70.0,POINT (127.126786 37.610035),296.3347,344.3076,207.46536,10.038551103832665,13.671110528707505,11.091207878424367
37.614655,127.126868,13.3,7.1,70.0,POINT (127.126868 37.614655),296.3347,344.3076,207.46536,10.038551103832665,13.671110528707505,11.091207878424367
37.619275,127.12695,13.1,7.0,71.0,POINT (127.12695 37.619275),296.3347,344.3076,207.46536,9.956937458730492,13.471110528707504,10.974078326852846
37.623895,127.127031,12.9,7.0,71.0,POINT (127.127031 37.623895),296.3347,344.3076,207.46536,9.770013428427573,13.271110528707505,10.783231505640803
37.628515,127.127113,13.0,7.0,71.0,POINT (127.127113 37.628515),295.10382,342.32114,209.21732,9.863475460446102,13.370038449764252,10.878440512265122
37.633135,127.127195,13.1,7.1,71.0,POINT (127.127195 37.633135),295.10382,342.32114,209.21732,9.956937458730492,13.470038449764251,10.973863911064194
37.637756,127.127277,13.3,7.1,70.0,POINT (127.127277 37.637756),295.10382,342.32114,209.21732,10.038551103832665,13.670038449764252,11.090993462635716
