lat,lon,ta_avg,td_avg,hm_avg
35.878247,128.997289,13.3,7.5,72.0
35.882845,128.9975,13.2,7.4,72.0
35.887444,128.997712,13.0,7.3,73.0
35.892042,128.997924,12.9,7.1,72.0
35.896641,128.998135,12.8,7.1,72.0
35.901239,128.998347,12.9,7.1,72.0
35.905838,128.998559,13.0,7.3,72.0
35.910436,128.998771,13.0,7.3,72.0
35.915035,128.998982,13.1,7.3,72.0
35.919633,128.999194,13.2,7.4,72.0
35.924232,128.999406,13.6,7.5,71.0
35.928831,128.999618,13.8,7.4,69.0
35.93343,128.99983,13.8,7.4,69.0
35.938029,129.000042,13.7,7.6,71.0
35.942628,129.000254,13.5,7.5,71.0
35.947227,129.000466,13.4,7.5,72.0
35.951826,129.000678,13.4,7.4,72.0
35.956425,129.00089,13.4,7.4,72.0
35.961024,129.001103,13.5,7.5,71.0
35.965623,129.001315,13.6,7.6,71.0
35.970223,129.001527,13.3,7.4,72.0
35.974822,129.001739,13.2,7.3,72.0
35.979421,129.001952,13.3,7.4,72.0
35.984021,129.002164,13.6,7.6,71.0
35.98862,129.002376,13.7,7.6,70.0
35.99322,129.002589,13.7,7.5,70.0
35.99782,129.002801,13.6,7.6,71.0
36.002419,129.003013,13.2,7.4,72.0
36.007019,129.003226,12.9,7.1,72.0
36.011619,129.003438,12.9,7.1,72.0
36.016219,129.003651,13.0,7.1,72.0
36.020819,129.003863,13.0,7.2,72.0
36.025418,129.004076,13.1,7.3,72.0
36.030018,129.004288,13.3,7.4,72.0
36.034619,129.004501,13.4,7.4,72.0
36.039219,129.004714,13.1,7.3,72.0
36.043819,129.004926,12.9,7.1,72.0
36.048419,129.005139,12.9,7.1,72.0
36.053019,129.005352,13.0,7.2,72.0
36.05762,129.005565,13.2,7.3,72.0
36.06222,129.005778,12.8,6.9,72.0
36.06682,129.00599,12.2,6.4,71.0
36.071421,129.006203,12.2,6.4,71.0
36.076021,129.006416,12.3,6.5,71.0
36.080622,129.006629,12.2,6.4,71.0
36.085223,129.006842,12.1,6.3,71.0
36.089823,129.007055,12.0,6.3,72.0
36.094424,129.007268,12.3,6.3,70.0
36.099025,129.007481,12.6,6.2,69.0
36.103626,129.007694,12.6,6.2,68.0
36.108227,129.007907,12.4,6.0,68.0
36.112828,129.00812,12.1,5.4,67.0
36.117429,129.008334,11.4,4.6,66.0
36.12203,129.008547,10.5,4.5,70.0
36.126631,129.00876,10.6,4.5,70.0
36.131232,129.008973,11.6,4.8,66.0
36.135833,129.009187,12.5,6.1,68.0
36.140435,129.0094,12.5,6.2,69.0
36.145036,129.009613,12.5,6.1,68.0
36.149637,129.009827,11.9,5.0,66.0
36.154239,129.01004,11.5,4.6,66.0
36.15884,129.010254,11.2,4.2,66.0
36.163442,129.010467,10.7,4.4,69.0
35.841291,129.001243,12.9,6.6,69.0
35.845889,129.001455,12.9,6.6,69.0
35.850486,129.001667,12.8,6.6,69.0
35.855084,129.001879,12.7,6.7,70.0
35.859682,129.002091,12.8,6.9,71.0
35.86428,129.002303,12.8,7.1,72.0
35.868878,129.002514,13.0,7.3,73.0
35.873477,129.002726,13.3,7.4,72.0
35.878075,129.002938,13.4,7.5,72.0
35.882673,129.003151,13.5,7.5,71.0
35.887271,129.003363,13.4,7.5,72.0
35.89187,129.003575,13.3,7.4,72.0
35.896468,129.003787,13.2,7.4,72.0
35.901067,129.003999,13.3,7.4,72.0
35.905665,129.004211,13.5,7.5,71.0
35.910264,129.004423,13.5,7.5,71.0
35.914862,129.004636,13.5,7.5,71.0
35.919461,129.004848,13.7,7.6,70.0
35.92406,129.00506,13.8,7.5,70.0
35.928658,129.005273,13.8,7.4,69.0
35.933257,129.005485,13.8,7.5,69.0
35.937856,129.005697,13.7,7.6,71.0
35.942455,129.00591,13.4,7.5,72.0
35.947054,129.006122,13.3,7.4,72.0
35.951653,129.006335,13.3,7.4,72.0
35.956252,129.006547,13.3,7.4,72.0
35.960852,129.00676,13.4,7.5,72.0
35.965451,129.006972,13.5,7.5,71.0
35.97005,129.007185,13.3,7.4,72.0
35.974649,129.007398,13.2,7.3,72.0
35.979249,129.00761,13.4,7.4,72.0
35.983848,129.007823,13.5,7.5,71.0
35.988448,129.008036,13.6,7.6,71.0
35.993047,129.008248,13.7,7.5,70.0
35.997647,129.008461,13.7,7.6,70.0
36.002246,129.008674,13.5,7.5,71.0
36.006846,129.008887,13.1,7.2,72.0
36.011446,129.0091,12.9,7.1,72.0
36.016046,129.009313,12.9,7.1,72.0
36.020646,129.009526,12.9,7.1,72.0
36.025246,129.009739,13.0,7.1,72.0
36.029846,129.009952,13.2,7.3,72.0
36.034446,129.010165,13.3,7.4,72.0
36.039046,129.010378,13.2,7.3,72.0
36.043646,129.010591,13.0,7.1,72.0
36.048246,129.010804,12.7,6.9,72.0
36.052846,129.011017,12.7,6.9,72.0
36.057447,129.01123,13.0,7.2,72.0
36.062047,129.011443,12.7,6.9,72.0
36.066647,129.011657,12.4,6.6,71.0
36.071248,129.01187,12.5,6.7,72.0
36.075848,129.012083,12.6,6.8,72.0
36.080449,129.012297,12.4,6.6,71.0
36.08505,129.01251,12.1,6.3,71.0
36.08965,129.012723,12.2,6.3,71.0
36.094251,129.012937,12.6,6.1,68.0
36.098852,129.01315,12.2,5.6,67.0
36.103453,129.013364,12.1,5.4,67.0
36.108054,129.013577,11.9,5.2,67.0
36.112655,129.013791,11.7,4.9,67.0
36.117256,129.014004,11.1,4.3,67.0
36.121857,129.014218,10.4,4.5,70.0
36.126458,129.014432,10.7,4.5,69.0
36.131059,129.014645,11.8,5.0,67.0
36.13566,129.014859,12.6,6.2,68.0
36.140261,129.015073,12.3,6.2,70.0
36.144863,129.015286,12.6,6.2,68.0
36.149464,129.0155,12.2,5.7,68.0
36.154065,129.015714,11.9,5.1,67.0
36.158667,129.015928,11.5,4.6,66.0
36.163269,129.016142,10.8,4.4,68.0
35.841118,129.00689,12.8,6.5,68.0
35.845716,129.007102,12.8,6.4,68.0
35.850314,129.007314,12.9,6.6,68.0
35.854912,129.007527,12.8,6.6,69.0
35.85951,129.007739,12.7,6.6,70.0
35.864108,129.007951,12.7,6.8,71.0
35.868706,129.008164,12.9,7.1,72.0
35.873304,129.008376,13.1,7.3,72.0
35.877902,129.008588,13.3,7.4,72.0
35.8825,129.008801,13.5,7.5,71.0
35.887099,129.009013,13.6,7.5,71.0
35.891697,129.009226,13.5,7.5,71.0
35.896295,129.009438,13.5,7.5,71.0
35.900894,129.009651,13.5,7.5,71.0
35.905492,129.009863,13.6,7.6,71.0
35.910091,129.010076,13.7,7.6,71.0
35.914689,129.010289,13.7,7.6,71.0
35.919288,129.010501,13.7,7.6,70.0
35.923887,129.010714,13.8,7.5,70.0
35.928486,129.010927,13.8,7.5,70.0
35.933084,129.01114,13.8,7.5,70.0
35.937683,129.011352,13.7,7.6,71.0
35.942282,129.011565,13.4,7.5,71.0
35.946881,129.011778,13.3,7.4,72.0
35.95148,129.011991,13.2,7.3,72.0
35.956079,129.012204,13.2,7.3,72.0
35.960679,129.012417,13.3,7.4,72.0
35.965278,129.01263,13.5,7.5,71.0
35.969877,129.012843,13.3,7.4,72.0
35.974476,129.013056,13.1,7.3,72.0
35.979076,129.013269,13.3,7.4,72.0
35.983675,129.013482,13.5,7.5,71.0
35.988275,129.013695,13.5,7.5,71.0
35.992874,129.013908,13.7,7.6,71.0
35.997474,129.014122,13.7,7.5,70.0
36.002073,129.014335,13.6,7.6,71.0
36.006673,129.014548,13.4,7.4,72.0
36.011273,129.014761,13.0,7.2,72.0
36.015873,129.014975,12.8,7.0,72.0
36.020473,129.015188,12.8,7.0,72.0
36.025072,129.015401,12.8,7.0,72.0
36.029672,129.015615,13.0,7.1,72.0
36.034272,129.015828,13.1,7.3,72.0
36.038873,129.016042,13.2,7.4,72.0
36.043473,129.016255,13.0,7.2,72.0
36.048073,129.016469,12.7,6.9,72.0
36.052673,129.016682,12.5,6.7,72.0
36.057273,129.016896,12.6,6.8,72.0
36.061874,129.017109,12.5,6.7,72.0
36.066474,129.017323,12.4,6.6,71.0
36.071075,129.017537,12.6,6.8,72.0
36.075675,129.01775,12.8,7.0,72.0
36.080276,129.017964,12.6,6.8,72.0
36.084876,129.018178,12.1,6.4,71.0
36.089477,129.018392,12.3,6.3,70.0
36.094078,129.018605,12.4,5.9,68.0
36.098678,129.018819,11.8,5.0,67.0
36.103279,129.019033,11.9,5.1,67.0
36.10788,129.019247,12.0,5.3,67.0
36.112481,129.019461,11.6,4.8,66.0
36.117082,129.019675,11.0,4.4,68.0
36.121683,129.019889,10.6,4.5,70.0
36.126284,129.020103,10.9,4.4,68.0
36.130885,129.020317,12.0,5.3,67.0
36.135487,129.020531,12.5,6.2,69.0
36.140088,129.020745,12.1,6.3,71.0
36.144689,129.02096,12.5,6.2,69.0
36.14929,129.021174,12.5,6.1,68.0
36.153892,129.021388,12.3,5.9,68.0
36.158493,129.021602,11.7,4.8,66.0
35.845543,129.012749,12.3,5.9,68.0
35.850141,129.012962,12.4,5.9,68.0
35.854739,129.013175,12.8,6.5,68.0
35.859337,129.013387,12.9,6.6,69.0
35.863935,129.0136,12.7,6.6,70.0
35.868533,129.013813,12.8,6.9,71.0
35.873131,129.014026,12.9,7.2,73.0
35.877729,129.014238,13.2,7.4,72.0
35.882327,129.014451,13.4,7.5,72.0
35.886925,129.014664,13.6,7.5,71.0
35.891524,129.014877,13.7,7.6,71.0
35.896122,129.01509,13.7,7.6,71.0
35.900721,129.015303,13.6,7.5,71.0
35.905319,129.015516,13.5,7.5,71.0
35.909918,129.015729,13.6,7.6,71.0
35.914516,129.015942,13.4,7.4,72.0
35.919115,129.016155,13.1,7.3,72.0
35.923714,129.016368,13.2,7.3,72.0
35.928312,129.016581,13.6,7.5,71.0
35.932911,129.016794,13.7,7.6,70.0
35.93751,129.017008,13.6,7.5,71.0
35.942109,129.017221,13.4,7.4,72.0
35.946708,129.017434,13.3,7.4,72.0
35.951307,129.017647,13.1,7.3,72.0
35.955906,129.017861,13.1,7.2,72.0
35.960505,129.018074,13.2,7.3,72.0
35.965104,129.018287,13.3,7.4,72.0
35.969704,129.018501,13.2,7.3,72.0
35.974303,129.018714,13.1,7.2,72.0
35.978902,129.018928,13.3,7.4,72.0
35.983502,129.019141,13.4,7.4,71.0
35.988101,129.019355,13.5,7.5,71.0
35.992701,129.019568,13.6,7.6,71.0
35.9973,129.019782,13.6,7.6,71.0
36.0019,129.019995,13.7,7.6,70.0
36.0065,129.020209,13.6,7.6,71.0
36.011099,129.020423,13.1,7.3,72.0
36.015699,129.020636,12.8,7.0,72.0
36.020299,129.02085,12.7,6.9,72.0
36.024899,129.021064,12.7,6.9,72.0
36.029499,129.021278,12.8,7.0,72.0
36.034099,129.021492,13.0,7.1,72.0
36.038699,129.021705,13.2,7.3,72.0
36.043299,129.021919,13.2,7.3,72.0
36.047899,129.022133,12.9,7.1,72.0
36.052499,129.022347,12.6,6.7,72.0
36.0571,129.022561,12.3,6.5,71.0
36.0617,129.022775,12.2,6.4,71.0
36.0663,129.022989,12.2,6.4,71.0
36.070901,129.023203,12.6,6.8,72.0
36.075501,129.023417,12.9,7.0,72.0
36.080102,129.023632,12.7,6.9,72.0
36.084703,129.023846,12.2,6.4,71.0
36.089303,129.02406,12.1,6.3,71.0
36.093904,129.024274,12.6,6.2,68.0
36.098505,129.024488,12.3,5.9,68.0
36.103106,129.024703,12.5,6.0,68.0
36.107706,129.024917,12.5,6.0,68.0
36.112307,129.025131,11.9,5.1,67.0
36.116908,129.025346,11.3,4.5,66.0
36.121509,129.02556,11.1,4.3,67.0
36.12611,129.025775,11.3,4.4,66.0
36.130712,129.025989,12.2,5.7,68.0
36.135313,129.026204,12.3,6.2,70.0
36.139914,129.026418,11.9,6.2,72.0
36.144515,129.026633,12.2,6.3,71.0
36.149117,129.026847,12.5,6.2,69.0
36.153718,129.027062,12.5,6.1,68.0
36.158319,129.027277,11.9,5.0,66.0
35.849968,129.018609,12.2,5.7,68.0
35.854565,129.018822,12.6,6.2,68.0
35.859163,129.019036,12.9,6.6,68.0
35.863761,129.019249,12.8,6.6,69.0
35.868359,129.019462,12.7,6.7,70.0
35.872957,129.019675,12.9,7.1,72.0
35.877556,129.019888,13.1,7.3,72.0
35.882154,129.020101,13.3,7.4,72.0
35.886752,129.020315,13.5,7.5,71.0
35.89135,129.020528,13.7,7.5,71.0
35.895949,129.020741,13.7,7.6,70.0
35.900547,129.020955,13.6,7.5,71.0
35.905146,129.021168,13.5,7.5,71.0
35.909744,129.021381,13.4,7.5,71.0
35.914343,129.021595,13.0,7.2,72.0
35.918941,129.021808,12.7,6.8,71.0
35.92354,129.022022,12.7,6.9,71.0
35.928139,129.022235,13.2,7.3,72.0
35.932738,129.022449,13.6,7.5,71.0
35.937337,129.022663,13.4,7.4,72.0
35.941935,129.022876,13.2,7.3,72.0
35.946534,129.02309,13.1,7.2,72.0
35.951133,129.023304,12.9,7.1,72.0
35.955732,129.023517,13.0,7.2,72.0
35.960332,129.023731,13.2,7.3,72.0
35.964931,129.023945,13.2,7.3,72.0
35.96953,129.024159,13.1,7.2,72.0
35.974129,129.024372,13.1,7.3,72.0
35.978729,129.024586,13.2,7.3,72.0
35.983328,129.0248,13.3,7.4,72.0
35.987928,129.025014,13.4,7.5,71.0
35.992527,129.025228,13.4,7.4,71.0
35.997127,129.025442,13.5,7.5,71.0
36.001726,129.025656,13.7,7.6,70.0
36.006326,129.02587,13.6,7.6,71.0
36.010926,129.026084,13.3,7.4,72.0
36.015525,129.026298,13.0,7.1,72.0
36.020125,129.026512,12.9,7.1,72.0
36.024725,129.026727,12.8,6.9,72.0
36.029325,129.026941,12.7,6.9,72.0
36.033925,129.027155,12.7,6.9,72.0
36.038525,129.027369,13.0,7.1,72.0
36.043125,129.027584,13.1,7.2,72.0
36.047725,129.027798,13.0,7.2,72.0
36.052326,129.028012,12.8,6.9,72.0
36.056926,129.028227,12.2,6.4,71.0
36.061526,129.028441,12.1,6.3,71.0
36.066127,129.028656,12.2,6.3,71.0
36.070727,129.02887,12.6,6.8,72.0
36.075327,129.029085,12.9,7.1,72.0
36.079928,129.029299,12.8,6.9,72.0
36.084529,129.029514,12.4,6.6,71.0
36.089129,129.029728,12.1,6.3,71.0
36.09373,129.029943,12.0,6.3,71.0
36.098331,129.030157,12.3,6.3,70.0
36.102931,129.030372,12.3,6.3,70.0
36.107532,129.030587,12.6,6.3,69.0
36.112133,129.030802,12.4,6.0,68.0
36.116734,129.031016,11.9,5.2,67.0
36.121335,129.031231,11.6,4.8,66.0
36.125936,129.031446,11.7,4.9,66.0
36.130537,129.031661,12.5,6.1,68.0
36.135139,129.031876,12.0,6.3,72.0
36.13974,129.032091,11.8,6.2,72.0
36.144341,129.032306,11.9,6.3,72.0
36.148942,129.032521,12.3,6.2,70.0
36.153544,129.032736,12.5,6.1,68.0
36.158145,129.032951,12.1,5.5,67.0
35.85899,129.024684,12.9,6.6,69.0
35.863588,129.024897,12.8,6.6,69.0
35.868186,129.025111,12.7,6.7,70.0
35.872784,129.025324,12.9,7.1,72.0
35.877382,129.025538,13.1,7.3,72.0
35.88198,129.025752,13.3,7.4,72.0
35.886578,129.025965,13.4,7.5,71.0
35.891177,129.026179,13.5,7.5,71.0
35.895775,129.026393,13.6,7.5,71.0
35.900373,129.026607,13.5,7.5,71.0
35.904972,129.02682,13.5,7.5,71.0
35.90957,129.027034,13.3,7.4,72.0
35.914169,129.027248,12.8,7.0,72.0
35.918768,129.027462,12.6,6.7,71.0
35.923366,129.027676,12.7,6.8,71.0
35.927965,129.02789,12.9,7.1,72.0
35.932564,129.028104,13.2,7.4,72.0
35.937163,129.028318,13.2,7.3,72.0
35.941762,129.028532,12.9,7.1,72.0
35.94636,129.028746,12.7,6.9,72.0
35.950959,129.02896,12.7,6.9,72.0
35.955559,129.029174,12.9,7.1,72.0
35.960158,129.029388,13.2,7.3,72.0
35.964757,129.029602,13.1,7.3,72.0
35.969356,129.029816,13.1,7.2,72.0
35.973955,129.030031,13.1,7.3,72.0
35.978555,129.030245,13.2,7.3,72.0
35.983154,129.030459,13.3,7.4,72.0
35.987753,129.030674,13.3,7.4,72.0
35.992353,129.030888,13.2,7.3,72.0
35.996953,129.031102,13.3,7.4,71.0
36.001552,129.031317,13.6,7.6,71.0
36.006152,129.031531,13.6,7.6,71.0
36.010752,129.031746,13.4,7.5,71.0
36.015351,129.03196,13.3,7.4,72.0
36.019951,129.032175,13.1,7.3,72.0
36.024551,129.032389,12.9,7.1,72.0
36.029151,129.032604,12.7,6.9,72.0
36.033751,129.032818,12.6,6.8,72.0
36.038351,129.033033,12.7,6.9,72.0
36.042951,129.033248,12.8,6.9,72.0
36.047551,129.033463,12.9,7.1,72.0
36.052151,129.033677,12.9,7.1,72.0
36.056752,129.033892,12.3,6.5,71.0
36.061352,129.034107,12.1,6.3,71.0
36.065952,129.034322,12.1,6.3,71.0
36.070553,129.034537,12.6,6.8,72.0
36.075153,129.034752,12.8,7.0,72.0
36.079754,129.034966,12.8,7.0,72.0
36.084354,129.035181,12.6,6.8,72.0
36.088955,129.035396,12.3,6.5,71.0
36.093556,129.035611,12.1,6.3,71.0
36.098156,129.035826,12.0,6.3,71.0
36.102757,129.036042,12.0,6.3,72.0
36.107358,129.036257,12.2,6.3,71.0
36.111959,129.036472,12.6,6.2,69.0
36.11656,129.036687,12.4,5.9,68.0
36.121161,129.036902,11.8,5.0,66.0
36.125762,129.037117,12.1,5.4,67.0
36.130363,129.037333,12.5,6.2,69.0
36.134964,129.037548,11.8,6.2,72.0
36.139565,129.037763,11.8,6.2,72.0
36.144167,129.037979,12.3,6.2,70.0
36.148768,129.038194,12.5,6.1,68.0
36.153369,129.03841,12.2,5.6,68.0
36.157971,129.038625,11.8,4.9,66.0
35.868012,129.03076,12.8,7.0,71.0
35.87261,129.030974,13.0,7.2,72.0
35.877208,129.031188,13.2,7.4,72.0
35.881806,129.031402,13.3,7.4,72.0
35.909396,129.032687,13.1,7.3,72.0
35.913995,129.032901,12.7,6.9,72.0
35.918593,129.033115,12.7,6.8,71.0
35.923192,129.03333,12.7,6.9,71.0
35.927791,129.033544,12.7,6.9,71.0
35.93239,129.033758,12.8,7.0,72.0
35.936988,129.033973,12.9,7.1,72.0
35.941587,129.034187,12.7,6.8,71.0
35.946186,129.034401,12.6,6.7,71.0
35.950785,129.034616,12.7,6.8,71.0
35.955384,129.03483,12.9,7.1,72.0
35.959983,129.035045,13.0,7.2,72.0
35.964583,129.03526,13.0,7.2,72.0
35.969182,129.035474,13.0,7.2,72.0
35.973781,129.035689,13.1,7.2,72.0
35.97838,129.035904,13.1,7.3,72.0
35.98298,129.036118,13.3,7.3,72.0
35.987579,129.036333,13.2,7.3,72.0
35.992179,129.036548,13.1,7.2,72.0
35.996778,129.036762,13.3,7.4,72.0
36.001378,129.036977,13.6,7.6,71.0
36.005977,129.037192,13.6,7.6,71.0
36.010577,129.037407,13.4,7.4,71.0
36.015177,129.037622,13.3,7.4,71.0
36.019777,129.037837,13.2,7.3,72.0
36.024376,129.038052,13.0,7.1,72.0
36.028976,129.038267,12.7,6.9,72.0
36.033576,129.038482,12.6,6.8,72.0
36.038176,129.038697,12.5,6.7,71.0
36.042776,129.038912,12.5,6.7,71.0
36.047377,129.039127,12.7,6.8,72.0
36.051977,129.039342,12.8,7.0,72.0
36.056577,129.039557,12.3,6.5,71.0
36.061177,129.039773,12.1,6.3,71.0
36.065778,129.039988,12.1,6.3,71.0
36.070378,129.040203,12.6,6.7,71.0
36.074978,129.040419,12.7,6.9,72.0
36.079579,129.040634,12.8,7.0,72.0
36.08418,129.040849,12.7,6.9,72.0
36.08878,129.041065,12.4,6.6,71.0
36.093381,129.04128,12.1,6.3,71.0
36.097982,129.041495,12.0,6.3,71.0
36.102582,129.041711,12.0,6.3,72.0
36.107183,129.041926,12.3,6.3,70.0
36.111784,129.042142,12.6,6.2,68.0
36.116385,129.042358,12.3,5.8,68.0
36.120986,129.042573,11.9,5.1,67.0
36.125587,129.042789,12.4,6.0,68.0
36.130188,129.043005,12.1,6.3,71.0
36.134789,129.04322,11.9,6.2,71.0
36.13939,129.043436,11.8,6.2,72.0
36.143992,129.043652,12.6,6.1,68.0
36.148593,129.043868,11.8,5.0,66.0
36.153194,129.044083,11.3,4.3,66.0
36.157796,129.044299,11.1,4.2,66.0
35.909222,129.038339,12.9,7.1,72.0
35.91382,129.038554,12.7,6.8,71.0
35.918419,129.038769,12.7,6.8,71.0
35.923018,129.038983,12.7,6.9,71.0
35.927616,129.039198,12.6,6.7,71.0
35.932215,129.039413,12.6,6.7,71.0
35.936814,129.039628,12.7,6.8,71.0
35.941413,129.039842,12.7,6.9,72.0
35.946012,129.040057,12.7,6.8,71.0
35.950611,129.040272,12.7,6.9,72.0
35.95521,129.040487,12.9,7.1,72.0
35.959809,129.040702,12.9,7.1,72.0
35.964408,129.040917,12.8,7.0,72.0
35.969007,129.041132,12.9,7.1,72.0
35.973606,129.041347,13.0,7.2,72.0
35.978206,129.041562,13.1,7.2,72.0
35.982805,129.041777,13.1,7.3,72.0
35.987404,129.041992,13.1,7.3,72.0
35.992004,129.042207,13.1,7.2,72.0
35.996603,129.042423,13.3,7.4,71.0
36.001203,129.042638,13.6,7.6,71.0
36.005803,129.042853,13.5,7.5,71.0
36.010402,129.043068,13.3,7.4,72.0
36.015002,129.043284,13.2,7.3,72.0
36.019602,129.043499,13.1,7.2,72.0
36.024202,129.043714,12.9,7.1,72.0
36.028802,129.04393,12.7,6.9,72.0
36.033402,129.044145,12.5,6.7,71.0
36.038002,129.044361,12.4,6.6,71.0
36.042602,129.044576,12.5,6.7,71.0
36.047202,129.044792,12.7,6.8,72.0
36.051802,129.045007,12.6,6.8,72.0
36.056402,129.045223,12.2,6.4,71.0
36.061002,129.045438,12.2,6.4,71.0
36.065603,129.045654,12.2,6.3,71.0
36.070203,129.04587,12.5,6.7,71.0
36.074804,129.046085,12.6,6.8,71.0
36.079404,129.046301,12.7,6.9,72.0
36.084005,129.046517,12.8,6.9,72.0
36.088605,129.046733,12.4,6.6,71.0
36.093206,129.046949,12.2,6.4,71.0
36.097807,129.047164,12.1,6.3,71.0
36.102407,129.04738,12.0,6.3,72.0
36.107008,129.047596,12.4,6.3,70.0
36.111609,129.047812,12.6,6.1,68.0
36.11621,129.048028,12.2,5.6,68.0
36.120811,129.048244,12.3,5.8,68.0
36.125412,129.04846,12.5,6.2,69.0
36.130013,129.048676,11.9,6.2,72.0
36.134614,129.048892,11.9,6.2,71.0
36.139215,129.049109,11.9,6.3,72.0
36.143816,129.049325,12.5,6.0,68.0
36.148418,129.049541,11.4,4.5,66.0
35.913646,129.044207,12.7,6.8,71.0
35.918244,129.044422,12.7,6.7,71.0
35.922843,129.044637,12.7,6.8,71.0
35.927442,129.044852,12.6,6.7,71.0
35.93204,129.045067,12.6,6.6,70.0
35.936639,129.045282,12.6,6.7,71.0
35.941238,129.045498,12.8,7.0,72.0
35.945837,129.045713,12.8,7.0,72.0
35.950436,129.045928,12.7,6.9,72.0
35.955035,129.046144,12.8,7.0,72.0
35.959634,129.046359,12.7,6.9,72.0
35.964233,129.046574,12.7,6.9,72.0
35.968832,129.04679,12.8,7.0,72.0
35.973431,129.047005,13.0,7.1,72.0
35.978031,129.047221,13.0,7.1,72.0
35.98263,129.047436,12.9,7.1,72.0
35.987229,129.047652,12.9,7.1,72.0
35.991829,129.047867,13.0,7.2,72.0
35.996428,129.048083,13.4,7.5,71.0
36.001028,129.048298,13.7,7.6,70.0
36.005628,129.048514,13.5,7.5,71.0
36.010227,129.04873,13.2,7.3,72.0
36.014827,129.048945,13.0,7.2,72.0
36.019427,129.049161,13.0,7.1,72.0
36.024027,129.049377,12.9,7.1,72.0
36.028626,129.049593,12.7,6.9,72.0
36.033226,129.049809,12.5,6.7,71.0
36.037826,129.050024,12.4,6.6,71.0
36.042426,129.05024,12.5,6.7,71.0
36.047027,129.050456,12.7,6.9,72.0
36.051627,129.050672,12.5,6.7,71.0
36.056227,129.050888,12.2,6.3,71.0
36.060827,129.051104,12.4,6.4,70.0
36.065427,129.05132,12.2,6.3,71.0
36.070028,129.051536,12.5,6.6,71.0
36.074628,129.051752,12.5,6.6,71.0
36.079229,129.051969,12.6,6.7,71.0
36.083829,129.052185,12.7,6.9,71.0
36.08843,129.052401,12.5,6.6,71.0
36.09303,129.052617,12.3,6.4,71.0
36.097631,129.052833,12.2,6.4,71.0
36.102232,129.05305,12.0,6.3,71.0
36.106833,129.053266,12.3,6.3,70.0
36.111434,129.053482,12.6,6.2,68.0
36.116034,129.053699,12.5,6.1,68.0
36.120635,129.053915,12.6,6.2,69.0
36.125236,129.054132,12.0,6.3,72.0
36.129837,129.054348,11.9,6.3,72.0
36.134439,129.054565,12.0,6.3,72.0
36.13904,129.054781,12.4,6.3,70.0
36.143641,129.054998,12.2,5.8,68.0
36.148242,129.055214,11.2,4.3,66.0
35.918069,129.050075,12.7,6.8,71.0
35.922668,129.050291,12.7,6.7,71.0
35.927266,129.050506,12.6,6.7,70.0
35.931865,129.050722,12.6,6.6,70.0
35.936464,129.050937,12.6,6.7,71.0
35.941063,129.051153,12.7,6.9,72.0
35.945662,129.051369,12.8,7.0,72.0
35.950261,129.051584,12.7,6.9,71.0
35.95486,129.0518,12.7,6.9,71.0
35.959459,129.052016,12.7,6.8,71.0
35.964058,129.052232,12.7,6.9,71.0
35.968657,129.052447,12.8,7.0,72.0
35.973256,129.052663,12.9,7.1,72.0
35.977855,129.052879,12.9,7.1,72.0
35.982455,129.053095,12.9,7.0,72.0
35.987054,129.053311,12.9,7.1,72.0
35.991654,129.053527,13.0,7.2,72.0
35.996253,129.053743,13.4,7.5,71.0
36.000853,129.053959,13.6,7.6,71.0
36.005452,129.054175,13.6,7.5,71.0
36.010052,129.054391,13.2,7.3,72.0
36.014652,129.054607,12.9,7.1,72.0
36.019251,129.054823,12.8,7.0,72.0
36.023851,129.055039,12.9,7.0,72.0
36.028451,129.055256,12.7,6.9,71.0
36.033051,129.055472,12.5,6.7,71.0
36.037651,129.055688,12.4,6.6,71.0
36.042251,129.055904,12.6,6.7,71.0
36.046851,129.056121,12.7,6.9,71.0
36.051451,129.056337,12.4,6.6,71.0
36.056051,129.056553,12.2,6.4,71.0
36.060652,129.05677,12.5,6.4,69.0
36.065252,129.056986,12.2,6.3,71.0
36.069852,129.057203,12.4,6.6,71.0
36.074453,129.057419,12.3,6.5,71.0
36.079053,129.057636,12.3,6.5,71.0
36.083654,129.057852,12.5,6.7,71.0
36.088254,129.058069,12.3,6.5,71.0
36.092855,129.058286,12.2,6.4,71.0
36.097455,129.058502,12.3,6.5,71.0
36.102056,129.058719,12.1,6.3,71.0
36.106657,129.058936,12.0,6.3,71.0
36.111258,129.059152,12.2,6.3,71.0
36.115859,129.059369,12.2,6.3,71.0
36.12046,129.059586,12.0,6.3,72.0
36.125061,129.059803,11.9,6.3,72.0
36.129662,129.06002,12.3,6.3,70.0
36.134263,129.060237,12.4,6.3,69.0
36.138864,129.060454,12.6,6.2,68.0
36.143465,129.060671,12.1,5.4,67.0
35.917894,129.055729,12.8,7.0,72.0
35.922492,129.055944,12.7,6.8,71.0
35.927091,129.05616,12.6,6.7,70.0
35.93169,129.056376,12.6,6.6,70.0
35.936288,129.056592,12.6,6.6,70.0
35.940887,129.056808,12.7,6.8,71.0
35.945486,129.057024,12.7,6.9,71.0
35.950085,129.05724,12.7,6.9,71.0
35.954684,129.057457,12.7,6.9,71.0
35.959283,129.057673,12.7,6.9,71.0
35.963882,129.057889,12.8,7.0,72.0
35.968481,129.058105,12.8,7.0,72.0
35.97308,129.058321,12.9,7.1,72.0
35.97768,129.058538,13.0,7.1,72.0
